pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.474201,0.0586584,0.300546,0.166595,5.98832,8.76903,2.11686,-8.52233,-4.86502,6.72634,8.92842,2.89904,0.0811068,-0.0833636,-0.0833636,0.464794,0.00148858,0.0545397,0.0545397,0.0624648,0.0571815,-0.0429061,-0.0429061,0.819942,0.0347191,0.129201,0.129201,0.167132,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.233713,0.125947,0.218552,0.421788,1.0101,8.23454,-5.11554,1.04695,-2.64116,9.75179,-2.47351,9.91418,0.0163503,0.0531713,0.0531713,0.864112,0.0710402,0.151923,0.151923,0.0215788,0.964736,-0.0330238,-0.0330238,1.60689,0.122645,-0.603507,-0.603507,0.190708,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.24857,0.276989,0.390808,0.0836326,-6.01141,7.33167,4.69779,7.03226,-8.49299,2.23514,3.83315,1.14135,0.0852704,0.0141915,0.0141915,0.378979,0.0980065,-0.110063,-0.110063,0.0489503,0.0576581,0.0436661,0.0436661,0.129495,0.263242,0.294084,0.294084,0.157844,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0728491,0.315016,0.362183,0.249952,-0.320398,-3.32129,9.13283,-1.2545,-7.8128,-8.07615,-3.15008,-0.976247,0.246312,-0.067017,-0.067017,0.0626499,0.320688,0.294678,0.294678,0.304438,0.031461,-0.212555,-0.212555,0.544756,0.0044444,-0.239901,-0.239901,0.00955718,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0385964,0.218455,0.372223,0.370725,-9.29434,9.61744,-4.67599,-8.24687,-3.67365,4.00885,2.5377,-2.22397,0.428521,-0.0352887,-0.0352887,0.023507,0.602283,0.0179997,0.0179997,0.0805979,0.207478,0.00296403,0.00296403,0.12505,0.323337,-0.0337235,-0.0337235,0.0736409,-46990.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.539818,0.367824,0.0492476,0.0431099,9.37411,5.15554,5.61382,1.93476,4.28113,8.63693,-0.458058,-3.05775,0.0641588,-0.285587,-0.285587,0.29963,0.153229,0.173102,0.173102,0.0129324,0.0860074,-0.152123,-0.152123,0.101541,0.0459235,-0.0307193,-0.0307193,0.80648,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.325044,0.1141,0.292849,0.268007,-7.56919,7.07839,-2.83895,-6.99187,-0.694595,-8.76669,-5.94633,-6.34418,0.415943,0.304954,0.304954,0.196193,0.00557502,-0.229332,-0.229332,1.00325,0.059361,0.354548,0.354548,0.00300544,0.00155428,0.626713,0.626713,0.0684921,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.250629,0.129493,0.24754,0.372338,4.04372,-3.90416,-7.95474,-9.84687,0.598884,-4.48621,6.1316,-0.717982,0.467264,-0.0149358,-0.0149358,0.569742,0.000530325,-0.496468,-0.496468,0.448185,0.259667,0.00225123,0.00225123,0.181201,0.254756,0.289606,0.289606,0.000799979,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.225082,0.0800456,0.38716,0.307713,1.50868,1.03957,6.79392,-6.09059,-5.42842,0.738481,-8.37147,4.74165,0.104939,-0.28268,-0.28268,0.272601,0.0317761,0.160763,0.160763,2.76387e-07,0.0568464,-0.0387025,-0.0387025,0.0670691,0.000658528,0.194419,0.194419,0.0549115,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.173982,0.0590954,0.431121,0.335802,8.67959,9.88274,-5.38481,0.502172,0.300464,-0.0120912,-1.35979,-0.686805,0.168801,-0.0114443,-0.0114443,0.00611449,0.41908,0.0121617,0.0121617,0.00184815,0.0111049,0.318796,0.318796,0.0662569,0.00656906,0.030178,0.030178,0.294419,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.257329,0.352674,0.135178,0.254819,-1.72851,-5.69793,9.56949,-2.28058,-6.67071,6.74208,9.41592,-8.12094,0.0218311,-0.324061,-0.324061,0.000209019,0.0121596,-0.271982,-0.271982,0.254472,0.000539967,0.244745,0.244745,0.748446,0.0285189,0.136908,0.136908,0.248581,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.38156,0.158582,0.0609413,0.398916,8.0938,-3.05504,3.03711,-8.9688,-9.53965,0.421046,0.873093,6.68697,0.0311894,0.159697,0.159697,0.182094,0.12024,-0.0251059,-0.0251059,0.0236241,0.00498431,-0.190296,-0.190296,0.00631317,0.00207824,0.0472235,0.0472235,0.00331228,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.132676,0.441361,0.00750483,0.418458,6.7841,-9.77641,1.74959,-2.95376,-4.87127,-8.32077,-0.935796,-5.77114,0.00974144,-0.448205,-0.448205,1.1033,0.0387108,0.254723,0.254723,0.398195,0.0148188,0.00357377,0.00357377,0.381651,0.239241,-0.0273568,-0.0273568,0.502898,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.352166,0.204368,0.383866,0.0596002,-3.71884,-1.6879,6.51849,5.70817,2.04723,-7.96434,-3.3376,6.98209,0.00221051,-0.000135169,-0.000135169,0.194022,0.0861934,-0.0343506,-0.0343506,0.229204,0.113582,0.138768,0.138768,0.625935,0.00737798,-0.102185,-0.102185,0.00667557,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.404458,0.0696148,0.238314,0.287614,-5.97935,-9.13763,7.50801,6.02553,-9.23015,-1.93647,4.79187,-3.99565,0.372705,0.176633,0.176633,0.000424387,0.33178,-0.000890692,-0.000890692,0.503421,0.00524181,0.0216025,0.0216025,0.00125342,0.0123988,0.0116691,0.0116691,0.16296,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0794055,0.285595,0.395184,0.239815,-6.63481,9.17412,-4.91434,0.508277,0.122811,3.83119,5.02316,-4.26636,0.00268589,-0.0182907,-0.0182907,0.0328865,0.00135229,0.275991,0.275991,0.000109944,0.185246,0.303862,0.303862,0.00879462,0.000472435,-0.0269594,-0.0269594,0.344634,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.248118,0.325508,0.0881616,0.338213,1.9202,-8.21666,-5.56717,1.42707,-6.58876,3.99683,-1.04032,-1.61983,0.419942,-0.105372,-0.105372,0.262047,0.701331,-0.0564642,-0.0564642,0.0197961,0.0322458,-0.207164,-0.207164,0.148121,0.20861,-0.11369,-0.11369,0.184281,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.199968,0.252128,0.284935,0.26297,9.84695,2.23843,-0.980723,9.37647,3.29893,5.93597,0.345063,7.03958,0.19338,-0.216976,-0.216976,0.0451051,0.0760616,0.150758,0.150758,1.24756,0.987429,-0.0521924,-0.0521924,0.464381,0.280548,-0.00145939,-0.00145939,0.432179,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.160419,0.421381,0.408769,0.0094311,8.43882,9.401,-8.62884,-9.85903,-1.16911,4.19752,5.73385,-2.49771,0.804726,0.177751,0.177751,0.0451447,0.657459,0.0916392,0.0916392,0.527693,0.483269,0.0516252,0.0516252,0.125782,0.0282996,0.00396134,0.00396134,0.0872002,-64860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.321617,0.195124,0.231498,0.25176,-5.57017,-2.50399,-0.616389,1.43453,4.16092,6.97354,3.92101,4.56155,0.00429839,0.0130909,0.0130909,0.379688,1.73423,0.0653641,0.0653641,0.0178928,0.0525844,0.132627,0.132627,0.00925143,0.423705,-0.216039,-0.216039,0.0460539,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.368043,0.111498,0.229554,0.290905,-0.311233,-0.0932006,-9.45528,4.64263,-7.96306,-3.95057,-2.94823,-3.73642,0.050793,0.0845512,0.0845512,0.791398,0.386175,0.149403,0.149403,0.199829,0.024397,0.122007,0.122007,0.0209552,0.262747,0.0115366,0.0115366,0.0420342,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.205041,0.405647,0.383638,0.00567419,-0.83242,-1.20545,5.64406,0.899307,-4.15347,-5.0047,9.60014,6.38032,0.144902,0.00380776,0.00380776,0.988162,0.147772,0.166963,0.166963,0.000144705,0.775464,-0.0151687,-0.0151687,0.0656705,0.0226938,0.182772,0.182772,0.157693,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.186394,0.391923,0.37711,0.0445735,-9.35428,9.23314,-6.60973,-1.41898,-2.64252,-2.17326,-3.51443,6.67418,0.0290633,0.0465354,0.0465354,0.415998,0.0474399,-0.0111956,-0.0111956,0.996297,0.690854,0.00692694,0.00692694,0.0291473,0.258881,-0.00930289,-0.00930289,0.0349898,-146747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0374658,0.280281,0.373888,0.308365,-7.35138,6.06298,7.79657,-2.47745,-4.97221,5.4077,8.85218,7.92623,0.0245458,-0.113546,-0.113546,0.0523097,0.00127281,-0.145492,-0.145492,0.00613848,0.240133,1.00663,1.00663,0.108229,0.888978,0.616387,0.616387,0.601499,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.307558,0.229262,0.261532,0.201648,-9.40225,5.4834,-9.31915,-1.59172,3.61261,5.88469,-4.06901,-3.2268,0.947109,-0.178854,-0.178854,0.010835,0.0308462,-0.0218878,-0.0218878,0.175775,0.882575,0.0508149,0.0508149,0.000305738,1.33853,0.183487,0.183487,0.295971,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.124839,0.41472,0.216417,0.244025,-2.9704,8.33937,-1.47203,-5.23776,-7.41892,-5.82048,9.25713,4.75374,0.0607827,0.0132438,0.0132438,0.00226651,0.691616,-0.0163859,-0.0163859,0.0544714,0.0023798,0.0861426,0.0861426,0.000625677,0.280824,-0.0635327,-0.0635327,0.0229507,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0959629,0.324083,0.263284,0.31667,-8.68556,5.0453,1.69009,-2.94721,-8.98701,-8.04323,-7.94306,-1.61928,0.00628043,0.270917,0.270917,0.0405289,0.16276,-0.0368365,-0.0368365,0.113271,0.52596,1.00672,1.00672,0.156499,0.278297,0.00278868,0.00278868,0.756445,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.435387,0.50863,0.0203881,0.0355945,0.406187,3.82128,8.99889,-5.93635,-9.7138,9.71887,-8.80127,-8.88627,0.00184308,0.20742,0.20742,0.0381575,0.295466,-0.0327059,-0.0327059,0.0465926,1.32026,0.0762549,0.0762549,0.72986,0.00536515,-0.837716,-0.837716,0.0250678,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.039493,0.468083,0.0419234,0.4505,9.51051,-6.06373,8.33882,-1.42549,-0.37728,-8.0905,5.16322,-6.18831,0.0446567,0.288173,0.288173,0.30267,0.164529,-0.0666216,-0.0666216,0.669899,0.306095,0.0874307,0.0874307,0.045473,0.162527,0.597111,0.597111,0.0386166,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.108665,0.0974407,0.399801,0.394093,-1.48713,5.2495,7.33717,2.86642,9.48592,-8.84277,3.74817,6.84113,0.225721,-0.168779,-0.168779,0.00131733,0.00665377,0.216047,0.216047,0.247393,0.101162,-0.117834,-0.117834,1.12231,0.388239,0.303012,0.303012,0.193847,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.333257,0.238682,0.32518,0.102881,6.48169,1.77085,-6.00286,0.954835,1.89584,-4.38289,2.85267,7.18748,0.00107184,0.0825699,0.0825699,0.006443,0.0683962,-0.117887,-0.117887,0.0959217,0.133415,-0.0273809,-0.0273809,0.139997,0.816509,-0.637634,-0.637634,0.220494,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.00373626,0.133502,0.242464,0.620298,9.70428,-5.67541,-4.10352,9.24953,4.66026,-7.93231,-1.16456,1.65547,0.331558,0.0473138,0.0473138,0.0183905,0.216765,0.158042,0.158042,0.00576062,0.31152,-0.0504078,-0.0504078,0.0418533,0.00177687,-0.192042,-0.192042,0.000742393,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0195902,0.525683,0.218977,0.23575,-7.76228,6.92516,-7.31789,8.44703,-5.47023,-2.13667,4.51591,4.90778,0.354874,0.259704,0.259704,0.0948335,0.437174,0.0284039,0.0284039,0.782062,0.0364462,-0.0293629,-0.0293629,0.442939,0.685272,-0.0824329,-0.0824329,1.30186,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.219153,0.288476,0.188235,0.304136,0.563644,-8.90188,5.03465,-4.8236,-0.528789,-5.1402,-5.3491,-8.40323,0.443514,0.110764,0.110764,0.0416063,0.844532,0.0346564,0.0346564,0.00405372,0.000229487,-0.087134,-0.087134,0.029114,0.100199,0.53718,0.53718,0.00458198,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.175124,0.31491,0.204168,0.305798,0.961924,2.21855,6.69347,9.6032,7.43137,7.69802,4.66374,5.59809,0.178098,0.491871,0.491871,0.194814,0.000436791,-0.0524343,-0.0524343,0.116928,0.00100563,-0.0763046,-0.0763046,0.408799,0.0373998,0.0178466,0.0178466,2.02063,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.162098,0.273627,0.446911,0.117364,5.25537,-8.86548,1.36559,2.11932,-4.38352,0.735798,0.479424,-0.789639,0.194571,-0.140539,-0.140539,0.00812483,0.486591,0.0105994,0.0105994,0.336361,0.0208633,0.20843,0.20843,0.0882366,0.00526512,0.545051,0.545051,0.279028,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.229663,0.0933002,0.159144,0.517893,7.33442,6.31624,-8.96363,-3.09648,5.01518,-7.91151,-8.05571,1.53631,0.309909,0.0239408,0.0239408,0.0452163,0.0110918,-0.18336,-0.18336,0.476087,0.252606,0.132864,0.132864,0.400418,0.00240346,-0.730158,-0.730158,0.0786118,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.172049,0.66239,0.165239,0.000321692,6.30417,4.46096,-5.14567,-1.75193,-4.05944,1.92536,-9.0078,-2.94857,0.00766797,0.0646705,0.0646705,0.380842,0.297636,0.268955,0.268955,0.0623387,0.467293,0.0182696,0.0182696,0.321538,0.0648618,-0.0399219,-0.0399219,0.00631087,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.261402,0.0709187,0.285198,0.382482,-0.467433,7.26697,-9.9781,-9.2713,7.17325,-0.225087,-0.0662962,-4.77996,0.347291,-0.400542,-0.400542,0.00110201,0.00837952,-0.218827,-0.218827,0.0229946,0.612732,0.425702,0.425702,0.216049,0.0785411,-0.120006,-0.120006,0.0127082,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.222893,0.354164,0.380032,0.0429112,8.78763,1.32637,-7.87776,-1.7074,-1.11354,8.03675,3.60637,7.29288,0.000702214,-0.101512,-0.101512,0.177129,0.0356266,-0.0960389,-0.0960389,0.00317915,0.742556,0.0149993,0.0149993,0.0934236,0.0114077,-0.70451,-0.70451,0.208675,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.19683,0.340875,0.174883,0.287412,-0.0254832,-8.22503,-1.98186,1.15236,-3.46665,-5.107,7.43617,0.201444,0.217747,0.0427739,0.0427739,0.521665,0.0359737,0.00554314,0.00554314,0.0698165,0.00679353,0.435393,0.435393,0.0161176,0.0742204,-0.100508,-0.100508,0.079626,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.183458,0.302297,0.26829,0.245955,-4.5643,-7.32345,2.52692,6.42236,-3.87336,-4.60444,-1.9847,-3.38363,0.74953,0.161618,0.161618,4.9162e-05,7.73986e-05,0.0467864,0.0467864,0.0893069,0.494286,-0.108167,-0.108167,0.000734118,0.0621909,-0.0478092,-0.0478092,0.509001,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0570975,0.0304735,0.467268,0.445161,8.00079,5.8369,-0.774275,6.99003,-3.63813,-8.2417,6.44373,6.76026,0.929683,-0.0623278,-0.0623278,0.183318,0.0214853,-0.369065,-0.369065,0.00317513,0.0680134,-0.00120621,-0.00120621,0.00674677,0.572117,0.158504,0.158504,0.00334972,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.234806,0.0270512,0.532234,0.205908,-9.49872,6.69489,-8.54998,-5.25446,-3.66558,6.33984,2.60517,8.47814,0.00152965,-0.0150042,-0.0150042,0.457337,0.156481,0.22604,0.22604,0.115036,0.105739,-0.126824,-0.126824,0.160087,0.297399,-0.186287,-0.186287,0.556164,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.231046,0.279988,0.331241,0.157725,8.34525,7.91652,4.9275,-9.6262,0.242965,3.09448,-7.48723,-2.15431,0.415222,0.368743,0.368743,0.015221,0.011023,0.0239147,0.0239147,0.334173,0.620632,-0.535818,-0.535818,0.0707736,0.0184863,0.115465,0.115465,0.290801,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.309098,0.0918148,0.482798,0.116289,0.560603,-3.73618,9.58219,9.69495,-9.31848,8.76793,-0.0737462,4.89464,0.11867,0.427609,0.427609,1.82904,0.250146,0.00420526,0.00420526,0.436073,1.14914,-0.183887,-0.183887,0.570869,0.152802,0.0527312,0.0527312,0.0387275,-47930.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.405408,0.185675,0.39829,0.010627,-7.64016,2.26749,-6.64896,-3.95882,-6.98095,-8.84153,4.34818,-8.0739,0.321213,0.139892,0.139892,0.0380444,0.0159292,0.072762,0.072762,0.569517,0.101835,-0.0108193,-0.0108193,0.232938,0.200378,0.0695423,0.0695423,0.226222,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.401252,0.218316,0.0155379,0.364894,-9.59032,3.4061,-4.03196,3.97412,5.77457,-4.85008,6.79313,-2.59618,0.00152738,0.34224,0.34224,0.0280402,0.341926,0.199428,0.199428,0.390654,0.0756264,-0.164541,-0.164541,0.43206,1.37211,0.00491046,0.00491046,0.0355316,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.453662,0.138031,0.356455,0.0518519,-0.474771,-2.91589,1.21205,-2.46622,7.5722,-8.0111,-7.01692,6.00416,0.552792,-0.00685676,-0.00685676,0.28504,0.868415,-0.500851,-0.500851,8.57572e-06,0.0121447,0.0351712,0.0351712,0.00807041,0.00343612,-0.10236,-0.10236,0.237109,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
