pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.338766,0.263504,0.0956044,0.302126,4.20214,-9.80816,8.62318,-3.23637,4.77278,8.85241,6.6347,1.75074,33.1457,26.9744,26.9744,110.75,133.947,145.971,145.971,170.385,105.539,-20.3487,-20.3487,8.54191,277.739,-65.1541,-65.1541,107.95,-7447.08,0.390009,0.29284,0.216931,0.10022,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,-3987.94,1344
0.321735,0.590943,0.0792196,0.00810305,-9.45485,-4.3153,-7.30091,-8.12424,1.35935,-6.5731,3.20971,-1.0647,254.295,-14.3514,-14.3514,46.282,0.18109,-3.29584,-3.29584,351.963,32.7834,51.5623,51.5623,159.527,37.7308,-5.16343,-5.16343,3.55373,-7671.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.196969,0.693697,0.107573,0.00176093,7.66497,-5.59733,1.05322,9.20599,-2.78945,5.64409,-7.94887,-1.34562,131.946,-113.593,-113.593,119.164,125.295,-12.2534,-12.2534,643.741,122.774,-68.9105,-68.9105,89.8422,349.899,-156.042,-156.042,253.409,-6960.06,0.40264,0.205464,0.36237,0.0295258,2.192,0.510375,0.472415,-1.95314,-0.452512,2.08872,-2.78003,-2.67499,0.597639,0.144111,0.144111,4.06425,3.91512,-0.786322,-0.786322,1.13958,4.19208,-0.100664,-0.100664,0.779107,1.01876,-0.021493,-0.021493,0.185906,-4072.36,193
0.302386,0.282511,0.22785,0.187253,-4.12279,-4.55367,6.70886,-7.00726,1.5572,-0.166542,-3.09843,-6.65973,23.4637,48.5001,48.5001,133.375,190.054,-52.8052,-52.8052,642.536,321.249,-177.801,-177.801,333.63,32.8078,-30.33,-30.33,68.1375,-6954.89,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,-3987.94,194
0.0776342,0.42004,0.352716,0.149609,-9.17109,2.16647,-2.34207,-9.56639,1.06853,6.89239,-3.92056,-5.27721,87.5051,-58.3335,-58.3335,39.5548,268.377,14.3097,14.3097,156.153,70.5878,42.5675,42.5675,36.0145,129.015,134.904,134.904,145.996,-6745.71,0.10022,0.29284,0.216931,0.390008,-2.03152,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,-3987.94,104
0.510753,0.0132213,0.292583,0.183443,-4.29476,3.20911,-2.30412,-9.21565,0.364749,-5.17532,6.65715,-9.97578,153.718,71.2878,71.2878,148.628,117.421,-43.8322,-43.8322,20.5171,255.827,-161.673,-161.673,217.11,102.549,19.7949,19.7949,109.465,-7082.32,0.216931,0.10022,0.29284,0.390008,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,177
0.327092,0.264628,0.342883,0.0653975,-7.71468,1.43333,-5.62041,2.22258,0.840391,6.29132,0.0193583,-1.46092,65.5811,-101.597,-101.597,280.018,27.8107,68.5559,68.5559,325.827,523.1,176.05,176.05,98.5145,112.359,174.748,174.748,443.895,-7388.77,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,-3987.94,103
0.283372,0.272159,0.0959729,0.348497,-3.18585,2.72096,-4.13898,8.1171,7.24709,3.80346,4.79457,7.7289,305.398,63.2496,63.2496,213.141,159.876,69.3664,69.3664,30.3598,25.765,61.1509,61.1509,178.851,150.245,-0.395028,-0.395028,6.52301,-8016.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.206886,0.0816227,0.381282,0.33021,2.5661,8.16753,1.84292,4.67001,-9.7922,-9.91348,-9.32413,0.411295,153.539,201.157,201.157,277.62,127.886,-50.0811,-50.0811,224.953,39.9099,20.6409,20.6409,63.0612,76.9303,7.15815,7.15815,92.8315,-7059.65,0.216931,0.390008,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03152,-1.79711,1.96754,-1.89402,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,109
0.0566234,0.0443779,0.492128,0.406871,0.458648,-6.46123,2.79447,-5.44228,-7.84155,-6.47551,-5.07016,-7.5773,157.887,171.069,171.069,285.823,155.906,-165.623,-165.623,289.716,708.395,-83.0895,-83.0895,37.6797,306.655,246.946,246.946,207.493,-7226.91,0.390008,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,0.879803,0.0859598,0.0859598,0.983207,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,109
0.038237,0.321513,0.445676,0.194574,3.89809,8.21702,1.77528,4.85086,-6.92158,7.2593,0.00295407,-3.41991,74.6391,39.1988,39.1988,180.176,69.6405,-50.7135,-50.7135,48.2903,538.74,-28.094,-28.094,95.8737,40.3889,-8.46533,-8.46533,14.7765,-6419.2,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,-3987.94,132
0.254849,0.0271475,0.472642,0.245362,-4.66101,-0.23545,0.569246,3.21135,-9.0887,0.468836,0.238778,3.55988,157.946,-56.4389,-56.4389,31.9612,299.439,-402.122,-402.122,552.908,396.609,489.419,489.419,634.293,126.244,2.07654,2.07654,1.16186,-6655.78,0.10022,0.29284,0.216931,0.390009,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,-3987.94,168
0.22688,0.0523469,0.67732,0.0434539,-0.669363,-0.19944,7.06193,-3.28664,-8.20125,1.90967,-3.8644,-2.53603,58.0239,-69.5457,-69.5457,86.6865,145.889,378.618,378.618,1025.11,436.797,62.8411,62.8411,11.0721,1.55704,-13.2806,-13.2806,113.679,-6357.57,0.0994799,0.314664,0.582242,0.00361468,-1.96428,-1.7468,1.97371,-1.71326,0.554379,2.06984,-4.10461,-2.81266,1.1151,0.036801,0.036801,1.14852,0.904375,0.0999088,0.0999088,1.48999,4.52043,-0.0425879,-0.0425879,0.868626,0.0422601,-0.0444398,-0.0444398,0.0550749,-4091.48,100
0.324365,0.19964,0.326739,0.149256,8.632,2.58482,-4.05867,-9.14144,0.714435,3.69631,9.84971,-0.839332,122.915,-76.4838,-76.4838,83.6973,109.451,-47.7153,-47.7153,151.734,107.956,1.84615,1.84615,123.015,25.7975,-16.1592,-16.1592,319.146,-6990.35,0.390008,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879803,0.0859597,0.0859597,0.983206,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222703,-0.222703,0.891823,0.962459,0.122667,0.122667,1.16928,-3987.94,82
0.291296,0.396178,0.123856,0.18867,2.84348,-9.646,-0.177425,4.48558,-2.11453,-6.26857,6.80118,-5.26766,420.106,-144.823,-144.823,359.225,100.004,110.192,110.192,129.214,251.36,-40.6499,-40.6499,660.538,96.8222,-76.3973,-76.3973,137.703,-6956.32,0.29284,0.216931,0.10022,0.390008,1.96754,-1.89402,-1.90083,2.05607,-2.03152,-1.79711,1.98295,1.97645,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859598,0.0859598,0.983206,-3987.94,250
0.493523,0.021643,0.15774,0.327093,1.51856,9.57755,-1.02005,-3.84005,0.61581,-7.65076,-5.58614,7.31462,128.738,339.654,339.654,904.795,184.29,-204.066,-204.066,390.456,171.055,91.9887,91.9887,108.43,78.3468,-117.545,-117.545,380.389,-7204.59,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,1041
0.216958,0.00589815,0.0501075,0.727036,6.15553,-6.84783,-4.58367,-1.75007,5.15549,3.50629,-6.23898,-9.38224,99.6688,-14.1867,-14.1867,11.887,489.07,-49.1422,-49.1422,62.5275,70.8704,-74.6794,-74.6794,104.789,169.324,-104.92,-104.92,91.4632,-8332.83,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,100
0.283796,0.293602,0.314103,0.1085,-4.21937,9.44316,0.86713,4.9324,9.34702,-7.76006,-0.096421,4.81697,315.365,-204.786,-204.786,420.64,88.1898,-71.4554,-71.4554,105.323,917.133,-68.4782,-68.4782,453.022,734.691,236.693,236.693,87.2468,-7111.55,0.216931,0.29284,0.10022,0.390009,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,-3987.94,175
0.312609,0.215369,0.178407,0.293615,-1.07557,-8.91952,-9.55737,-6.55468,7.32301,-1.11732,-2.57449,7.74792,644.562,64.2548,64.2548,94.6345,292.152,183.208,183.208,122.967,309.701,-92.3066,-92.3066,264.854,108.326,8.7126,8.7126,120.534,-6987.26,0.10022,0.29284,0.216931,0.390009,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,-3987.94,192
0.327225,0.24558,0.0304467,0.396749,9.65105,3.26693,9.49711,4.84778,-1.68291,4.94059,-9.00102,-9.40784,668.105,11.7183,11.7183,341.243,162.523,-7.01581,-7.01581,487.167,117.353,98.0975,98.0975,90.6548,81.2113,-14.047,-14.047,50.3753,-7864.54,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,-3987.94,182
0.277372,0.204941,0.247128,0.270559,-8.47882,9.4031,-8.69915,3.66074,7.50678,-8.6871,-4.62295,8.35911,184.175,12.9011,12.9011,1.24065,12.8039,9.90713,9.90713,197.949,49.3552,-112.856,-112.856,379.081,53.7847,-49.4476,-49.4476,137.806,-7231.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.204453,0.061144,0.160617,0.573785,-3.13191,-0.460452,-3.99057,-4.6881,-7.57935,0.918386,3.93003,-7.45618,56.2572,69.0364,69.0364,85.6653,58.3616,57.3395,57.3395,73.0734,43.6458,-138.11,-138.11,437.184,60.5557,-149.997,-149.997,375.662,-6629.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.341495,0.233217,0.255257,0.170031,-2.25883,-4.95695,-1.11274,-9.93722,-6.11881,7.81158,5.41939,-1.06128,45.47,30.3404,30.3404,35.0432,200.934,50.9359,50.9359,403.254,245.934,-49.8939,-49.8939,39.0702,75.8266,20.0484,20.0484,190.846,-6450.03,0.390008,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879802,0.0859597,0.0859597,0.983206,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891828,0.96246,0.122668,0.122668,1.16928,-3987.94,132
0.145615,0.157473,0.0294944,0.667418,-3.52182,-9.82395,5.23864,8.4851,6.73891,1.9414,4.39288,1.70868,396.246,0.799218,0.799218,221.798,73.9818,39.0828,39.0828,25.5018,48.3549,59.6104,59.6104,491.308,355.814,6.58468,6.58468,78.0592,-7104.28,0.10022,0.216931,0.390008,0.29284,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983206,0.96246,0.122668,0.122668,1.16928,-3987.94,128
0.0371523,0.298062,0.290036,0.374749,1.84743,6.12755,5.4604,2.97696,5.60934,9.10017,7.78894,8.73154,494.905,225.06,225.06,107.941,162.8,-143.231,-143.231,247.908,25.1266,98.8055,98.8055,527.132,513.388,224.613,224.613,154.265,-7044.35,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859603,0.0859603,0.983209,1.28447,0.207977,0.207977,1.04946,-3987.94,134
0.274101,0.434799,0.285625,0.00547581,-5.51534,0.0291087,-8.84031,1.75609,6.3058,2.37122,2.78819,-3.79144,222.313,-126.44,-126.44,294.447,856.837,-239.19,-239.19,229.974,215.438,24.3147,24.3147,176.862,69.7483,223.722,223.722,869.287,-7488.24,0.10022,0.216931,0.29284,0.390008,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,128
0.256491,0.263854,0.187013,0.292642,-9.99279,1.88102,5.34203,5.62061,-0.147673,-3.56801,-3.07659,-5.78458,277.169,103.266,103.266,39.9614,69.1777,-29.6348,-29.6348,82.5327,152.21,-25.63,-25.63,4.33851,133.529,-149.26,-149.26,257.84,-7290.48,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,-3987.94,128
0.0861717,0.352844,0.126043,0.434941,-9.0673,6.94457,9.61411,8.81351,7.83393,-5.92693,-1.92686,6.22725,91.5589,119.43,119.43,175.05,63.6482,-107.071,-107.071,181.664,109.784,-90.2048,-90.2048,98.6441,408.73,125.84,125.84,495.633,-7791.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.161075,0.257982,0.223848,0.357094,-4.00364,-9.72718,-5.97809,4.38666,-3.42092,-9.7449,1.17789,-0.940179,278.787,-21.8383,-21.8383,678.292,90.1154,-77.89,-77.89,113.132,102.535,-36.0678,-36.0678,64.2833,152.615,282.557,282.557,622.836,-6887.35,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859603,0.0859603,0.983209,-3987.94,162
0.352305,0.149152,0.299799,0.198744,-5.53558,5.42366,-1.86228,-2.01785,2.36992,6.71817,4.83061,-8.27004,220.562,-97.7944,-97.7944,52.974,15.398,7.44831,7.44831,62.4858,146.175,-235.268,-235.268,432.113,61.608,-68.4071,-68.4071,76.0728,-6395.69,0.216931,0.10022,0.390009,0.29284,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,123
0.0543902,0.208687,0.300013,0.43691,1.87648,5.90052,1.11095,-9.26924,9.4954,6.95239,2.87037,-3.71343,8.95752,-62.7353,-62.7353,655.356,76.4457,20.2389,20.2389,14.2785,65.2097,6.03801,6.03801,81.9391,17.4727,4.71376,4.71376,7.80863,-6638.78,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879803,0.0859599,0.0859599,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,-3987.94,89
0.199319,0.122889,0.143192,0.534601,-5.70214,9.62819,-5.94993,4.09547,-6.36004,-5.2942,-7.82098,-7.67726,101.808,-43.4856,-43.4856,31.2849,74.6872,34.0526,34.0526,391.389,425.251,170.499,170.499,68.9389,60.6667,117.228,117.228,274.21,-6997.37,0.390009,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03152,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879803,0.08596,0.08596,0.983207,1.28447,0.207976,0.207976,1.04945,0.962459,0.122668,0.122668,1.16928,1.19291,-0.222702,-0.222702,0.891827,-3987.94,89
0.0882753,0.00725022,0.418294,0.48618,-6.95064,-5.17995,-5.2656,1.81788,-6.25263,-5.85498,2.73324,-7.38291,303.863,-66.8679,-66.8679,579.375,29.9675,73.2537,73.2537,201.677,594.9,20.9602,20.9602,4.13742,170.45,69.7395,69.7395,131.611,-7631.82,0.0130149,0.220088,0.383457,0.38344,2.28336,3.2438,-1.89553,2.04063,0.921849,-1.9116,2.0018,1.88762,1.83439,0.340233,0.340233,0.0681608,1.20232,-0.202864,-0.202864,0.912274,4.06986,0.0244014,0.0244014,1.08517,0.80056,0.0258947,0.0258947,1.0447,-4050.66,735
0.0502702,0.554556,0.0412833,0.353891,5.99406,-5.55494,-1.2917,6.29163,1.60788,-8.4518,0.691111,7.52673,17.3947,6.59467,6.59467,58.1978,367.876,-2.82336,-2.82336,6.40999,12.8331,-12.2914,-12.2914,49.7389,142.219,-159.322,-159.322,571.889,-7330.18,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,-3987.94,166
0.183777,0.0463994,0.360174,0.409649,-4.315,-0.121958,5.82657,-5.10575,-8.70483,5.262,-1.27897,-5.51209,414.933,159.228,159.228,129.143,152.151,17.738,17.738,5.95362,485.531,402.026,402.026,574.619,572.413,90.0026,90.0026,111.478,-7563.62,0.390009,0.29284,0.216931,0.10022,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,0.879804,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,-3987.94,111
0.285138,0.0419155,0.246161,0.426785,-6.0243,-1.35486,-8.45992,-0.991311,-4.86332,9.55256,1.32523,-9.7247,7.1235,-44.6996,-44.6996,286.391,8.50207,-39.3762,-39.3762,291.715,916.489,-407.096,-407.096,344.016,488.145,-204.169,-204.169,498.251,-8421.57,0.00292484,0.303644,0.40089,0.292541,-4.98175,-2.26958,-1.98098,0.830072,1.93119,1.9709,1.96717,-1.89176,0.111806,-0.244662,-0.244662,0.568979,1.04111,-0.129906,-0.129906,4.23937,0.97353,0.0892707,0.0892707,0.968197,0.953713,0.104919,0.104919,1.14088,-4044.01,83
0.199107,0.236919,0.230941,0.333033,-3.77712,-8.97844,-9.73288,-8.281,-5.22589,-7.42364,7.31679,-8.62011,171.76,-54.9963,-54.9963,24.6593,290.453,205.65,205.65,481.978,1043.82,118.385,118.385,20.5853,182.463,204.144,204.144,291.584,-8582.54,0.10022,0.216931,0.29284,0.390008,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,105
0.0170675,0.131211,0.493921,0.3578,4.85952,-5.1351,-6.64542,9.07443,6.07442,4.43866,7.70954,-6.41464,9.93251,12.0077,12.0077,287.31,242.118,-147.194,-147.194,162.103,84.2399,32.2821,32.2821,38.9603,252.202,-299.408,-299.408,443.747,-6426.43,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,-3987.94,185
0.0772423,0.310486,0.224709,0.387563,-3.97799,2.89537,-9.55828,4.33375,-6.27109,-8.34291,3.10537,1.84174,439.826,268.302,268.302,167.749,83.3984,16.592,16.592,32.8948,24.3432,-28.0815,-28.0815,34.6117,267.755,136.104,136.104,76.7745,-6683.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.403811,0.0957448,0.360223,0.140222,1.10851,8.93168,3.70066,-1.15151,-4.55367,-2.10635,-4.03182,-0.212776,361.502,-147.224,-147.224,269.91,482.094,295.206,295.206,180.967,143.276,47.0576,47.0576,19.8484,104.75,162.42,162.42,251.841,-6571.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.431652,0.185135,0.244049,0.139165,3.31956,-2.24861,3.71055,8.31681,-4.38033,1.96207,-3.8351,1.20822,664.124,660.51,660.51,747.856,117.034,94.4311,94.4311,91.6773,239.305,-86.5458,-86.5458,54.659,602.95,-81.075,-81.075,16.8732,-6733.37,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983209,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,174
0.0036811,0.254617,0.448115,0.293587,-8.91856,-3.27133,1.12368,-4.13417,-1.13525,9.26393,7.77839,1.73682,187.161,241.243,241.243,577.903,344.46,-93.3567,-93.3567,132.554,316.908,189.934,189.934,339.667,88.4128,117.514,117.514,186.775,-7315.94,0.216931,0.10022,0.390009,0.29284,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,182
0.10257,0.380552,0.145477,0.3714,-6.85727,-2.41194,3.31615,-6.05079,-2.87754,-9.41494,-5.91401,-3.16061,189.206,99.3366,99.3366,173.571,25.5283,51.3044,51.3044,348.514,133.535,-132.517,-132.517,638.063,102.311,-96.6437,-96.6437,227.735,-6987.79,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,124
0.238136,0.543241,0.204972,0.0136501,-3.68811,-7.96246,-7.37636,5.21118,-1.22219,-4.97112,1.21346,8.49524,39.4336,40.3758,40.3758,134.814,96.8689,55.8482,55.8482,151.587,228.165,202.437,202.437,393.203,246.951,-33.2015,-33.2015,26.2133,-6972.41,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,-3987.94,107
0.0662681,0.107721,0.420749,0.405262,-0.643686,7.48836,-6.86609,-4.7227,4.97091,-3.96848,-5.41877,7.1146,197.886,48.7229,48.7229,15.7821,23.8806,25.0277,25.0277,37.7952,113.698,69.8495,69.8495,476.746,230.452,220.26,220.26,264.902,-7430.62,0.216931,0.10022,0.29284,0.390008,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,109
0.359395,0.435487,0.0319029,0.173216,-5.43189,-3.62912,9.8246,-5.95228,1.11078,-1.60143,-5.17618,-5.99971,88.3306,86.988,86.988,148.012,91.9795,-124.473,-124.473,467.191,64.0082,-49.5902,-49.5902,38.4322,97.8088,-165.091,-165.091,486.367,-6949.82,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,137
