pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.283416,0.175415,0.241403,0.299766,-4.94753,-6.04623,-6.13068,8.37628,9.89898,-6.80421,-3.84805,2.33976,1789.28,2650.99,2650.99,4867.94,592.706,-641.12,-641.12,1323.11,14885.8,-1779.39,-1779.39,4155.57,3336.58,-404.797,-404.797,53.9898,-8107.83,0.10022,0.390008,0.29284,0.216931,-2.03152,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,-3987.94,160
0.408409,0.161573,0.0563151,0.373703,8.45823,-2.26529,2.86344,4.34138,-7.47616,6.71896,-3.05994,1.62886,14363.2,2814.63,2814.63,1713.95,4137.27,3958.34,3958.34,4124.59,2793.3,-3072.15,-3072.15,4667.79,5815.15,-4236.25,-4236.25,3121.69,-8759.33,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,0.962459,0.122668,0.122668,1.16928,0.879803,0.08596,0.08596,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222702,-0.222702,0.891827,-3987.94,162
0.3538,0.296473,0.228432,0.121294,1.24001,-6.08931,-0.405993,-0.420266,9.85734,-2.93676,3.2036,0.23949,7509.74,-76.315,-76.315,137.104,11658.6,-1905.74,-1905.74,2232.86,461.434,724.118,724.118,1450.91,2759.33,-3279.44,-3279.44,14285.7,-9093.08,0.10022,0.216931,0.29284,0.390008,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,130
0.214667,0.222824,0.111387,0.451122,-0.205626,-5.03354,4.59058,-7.07713,3.35507,3.31245,6.56341,2.61022,1700.66,-2519.78,-2519.78,4010.98,2117.6,-1778.78,-1778.78,1870.81,434.174,-1520.64,-1520.64,5326.5,2847.39,-3618.17,-3618.17,6017.85,-8975.42,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,110
0.388786,0.332641,0.0810646,0.197508,-1.21962,-4.97354,-7.7846,3.01936,-7.61462,4.26663,2.2059,1.06402,8015.02,-3457.43,-3457.43,1556.04,6471.81,-1847.95,-1847.95,2812,2189.38,-2281.35,-2281.35,2400.77,2291.1,2157.01,2157.01,2217.1,-8786.93,0.10022,0.390008,0.216931,0.29284,-2.03152,-1.79711,1.98295,1.97646,-1.90083,2.05607,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,0.879802,0.0859594,0.0859594,0.983205,1.19291,-0.222703,-0.222703,0.891826,0.962459,0.122668,0.122668,1.16928,-3987.94,98
0.146958,0.12601,0.239446,0.487586,-2.76818,6.54871,-4.22625,6.55584,-6.77603,-3.41207,-6.85219,-7.50027,199.466,1162.06,1162.06,12705.6,8926.07,-2852.02,-2852.02,2834.77,3896.23,2023.94,2023.94,2908.55,1223.59,-0.428676,-0.428676,2185.83,-9389.38,0.216931,0.390008,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03152,-1.79711,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,-3987.94,142
0.12304,0.255692,0.027563,0.593705,4.30684,6.21224,8.9966,3.12483,-6.21757,-4.35299,5.03923,6.1468,2611.52,1772.18,1772.18,1204.94,2905.48,1891.65,1891.65,6810.03,5779.91,-3652.8,-3652.8,2309.78,10316.9,-2608.12,-2608.12,8320.58,-9719.96,0.36237,0.40264,0.0295258,0.205464,-0.452512,2.08872,2.192,0.510375,-2.78003,-2.67499,0.472415,-1.95314,4.19208,-0.100664,-0.100664,0.779107,0.597639,0.144111,0.144111,4.06425,1.01876,-0.0214929,-0.0214929,0.185906,3.91512,-0.786322,-0.786322,1.13958,-4072.36,192
0.330616,0.14645,0.347946,0.174987,-5.85491,-4.36679,4.24942,0.582539,-4.65046,-4.1275,0.116995,-1.76868,7505.9,-5322.68,-5322.68,5005.48,2915.82,2198.87,2198.87,4776.91,6098.17,-2602.51,-2602.51,1117.89,469.985,1034.68,1034.68,2545.06,-9001.25,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,-3987.94,198
0.287392,0.0216456,0.168545,0.522418,-6.91329,-8.48988,-2.39535,-0.233877,-9.65334,-5.61664,6.84614,9.67131,5605.42,9068.2,9068.2,17230.3,6772.32,734.67,734.67,282.832,6856.32,4995.84,4995.84,6509.7,555.767,17.3261,17.3261,172.519,-8408.71,0.216931,0.10022,0.390009,0.29284,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,-3987.94,264
0.216141,0.0608326,0.361867,0.361159,5.95972,-9.61424,-3.92776,3.99319,4.51831,-2.97085,8.38002,-1.42526,1701.83,2613,2613,4015.51,4079.15,2808.45,2808.45,2547.57,16178.9,-610.8,-610.8,805.65,2556.31,-1237.17,-1237.17,2489.58,-9952.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.287739,0.109878,0.225522,0.376861,7.88202,-4.91792,9.3197,-5.17175,-1.91727,2.14808,-6.55877,-9.14784,896.147,-948.153,-948.153,1207.56,1149.29,816.852,816.852,3973.71,6439.87,-1281.46,-1281.46,797.534,444.778,-3349.03,-3349.03,26154.3,-8861.54,0.390009,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,152
0.235225,0.246409,0.20708,0.311286,5.25991,-1.96674,3.39016,0.556801,6.53411,8.63766,9.29058,5.79016,905.818,-887.681,-887.681,1542.64,1256.16,714.276,714.276,1928.97,2010.61,-1481.87,-1481.87,7708.57,4079.69,754.707,754.707,253.273,-8802.51,0.398155,0.364915,0.0206472,0.216282,2.0011,1.92625,0.90561,-1.91163,0.841694,-1.72898,-1.90032,2.07341,0.847972,0.0620959,0.0620959,1.07733,4.10236,0.124693,0.124693,1.08473,4.60931,-2.40844,-2.40844,1.27631,1.19278,-0.203335,-0.203335,0.858923,-4052.76,531
0.225167,0.252063,0.249794,0.272976,-2.14982,2.49757,9.91378,-5.69463,-3.58002,0.662804,3.6957,1.4778,696.228,-1414.61,-1414.61,4201.8,4556.38,-469.408,-469.408,11294.7,3996.93,459.987,459.987,774.632,11369.4,-427.694,-427.694,2102.44,-9509.44,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,651
0.206238,0.180244,0.377674,0.235843,-4.00093,-9.64298,-4.91058,3.25878,2.72449,1.08056,3.06344,2.15858,2686.54,-654.079,-654.079,615.422,1808.53,-1302.16,-1302.16,4416.14,9298.47,-13849.9,-13849.9,22725.4,6487.43,4819.8,4819.8,3659.91,-9206.6,0.10022,0.216931,0.390008,0.29284,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,-3987.94,127
0.241998,0.207549,0.25929,0.291163,-5.88195,-3.25571,-6.73441,2.87744,-1.05559,-0.150874,6.26111,-4.54671,145.223,-92.1435,-92.1435,349.082,2966.16,-1496.38,-1496.38,8978.24,1411.91,-843.896,-843.896,1175.91,11432,-749.594,-749.594,986.23,-8497.35,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,-3987.94,298
0.277376,0.372548,0.172176,0.177901,4.9367,-9.5806,-7.78539,-3.05721,4.92672,-8.61298,6.69647,8.91947,3640.15,-3226.1,-3226.1,13025,464.042,-1156.49,-1156.49,4221.68,4294.41,-4280.16,-4280.16,8305.87,1238.94,-1341.67,-1341.67,1603.9,-9210.67,0.390008,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879803,0.0859598,0.0859598,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,-3987.94,145
0.244497,0.133705,0.20669,0.415108,-9.56533,-0.450012,-6.06848,-6.52351,-9.91035,-4.30816,1.5271,-1.09408,4494,-2548.7,-2548.7,10316,5050.75,-1912.79,-1912.79,1502.76,1753.6,955.964,955.964,534.904,1874.73,1879.22,1879.22,5882.14,-8521.21,0.29284,0.216931,0.10022,0.390009,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,-3987.94,848
0.226573,0.140709,0.545561,0.0871572,-3.1979,-1.52903,-1.34207,-0.691252,-8.46594,5.93458,7.13705,-1.47606,516.221,239.219,239.219,1034.13,469.812,-903.454,-903.454,1847.67,95.4722,-422.563,-422.563,3311.14,6969.82,1312.46,1312.46,856.941,-8365.75,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,-3987.94,176
0.275567,0.111624,0.439182,0.173627,-2.65554,8.53968,-1.22361,-5.44321,9.19891,1.57961,9.5254,6.93816,450.339,818.59,818.59,1566.17,4182.73,3596.06,3596.06,8916.49,12896.9,-3710.82,-3710.82,1686.47,1217.11,1549.82,1549.82,2226.84,-8879.88,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,-3987.94,323
0.503875,0.0176926,0.399472,0.0789605,0.691359,-9.41271,-2.30542,1.25849,-0.724633,-8.06203,1.98181,9.7378,3713.58,2321.54,2321.54,4352.18,547.343,-297.762,-297.762,642.632,2531.57,152.029,152.029,142.03,61.5489,208.052,208.052,1609.04,-8737.2,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,143
0.259088,0.224981,0.293145,0.222786,-6.62368,8.52393,-5.16479,7.91537,-8.50245,-8.28707,-9.02179,-0.573135,5835.27,-3651.24,-3651.24,3053.79,1759.8,429.661,429.661,801.025,3816.59,-3619.71,-3619.71,5127.89,14045.7,573.412,573.412,1617.13,-9521.43,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879805,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,135
0.290971,0.1872,0.449557,0.0722718,-2.93026,-9.80816,-2.39176,3.60509,-8.13106,3.97938,5.63385,9.83437,288.627,1469.55,1469.55,8130.03,5290.63,-3226.02,-3226.02,8172.86,9424.38,3507.37,3507.37,1440.86,2963.77,-1147.82,-1147.82,5650.95,-8803.7,0.10022,0.390009,0.216931,0.29284,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,-3987.94,209
0.29608,0.146743,0.272407,0.28477,0.321738,-7.59306,3.87721,9.95245,0.394046,8.56835,-1.07165,-3.56924,7233.5,-1305.65,-1305.65,8743.75,5996.39,5464.78,5464.78,8118.69,1651.83,3144.38,3144.38,5987.73,4607.38,-1059.55,-1059.55,1782.87,-10039.9,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,1156
0.38295,0.122085,0.174392,0.320574,4.83524,-2.16437,-7.45465,1.47159,0.0806508,0.160986,-4.96138,3.4729,4879.58,721.64,721.64,6953.01,3194.14,2806.36,2806.36,7363.75,505.446,-25.8372,-25.8372,2592.88,613.932,-1302.72,-1302.72,10566.8,-9689.65,0.390009,0.216931,0.29284,0.10022,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,-3987.94,142
0.158629,0.30079,0.0332915,0.50729,-6.22509,-8.07039,1.46296,4.75015,-3.58838,9.02379,-9.74864,-5.96069,5218.36,2056.29,2056.29,3194.51,5044.46,3734.62,3734.62,6313.91,185.213,-535.415,-535.415,3842.35,1512.66,-1030.15,-1030.15,4660.37,-9774.08,0.29284,0.390008,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03152,-1.79711,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,-3987.94,216
0.0841739,0.0163204,0.545271,0.354234,4.18133,7.16657,9.30354,5.58025,4.30817,7.04734,-3.01353,-8.07742,12916.3,8076.27,8076.27,7756.82,5403.68,-4746.31,-4746.31,6266.53,1520.11,-3895.23,-3895.23,10058.2,7040.45,-1018.12,-1018.12,7340.5,-9715.67,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,201
0.235495,0.142963,0.209346,0.412196,1.34225,0.731169,-7.81484,4.73824,-1.02127,5.74246,-5.7269,1.72555,9092.33,3862.92,3862.92,2755.36,12428,1780.5,1780.5,4097.74,3743.93,3082.31,3082.31,2553.03,7222.08,4671.7,4671.7,3036.82,-9126.79,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,-3987.94,176
0.27816,0.242397,0.467605,0.0118385,-6.87659,2.7214,0.495609,9.62607,-5.52008,-8.25645,-2.81094,3.81597,2991.25,2560.17,2560.17,4912.98,4804.94,4689.76,4689.76,8008.32,7081.05,-2269.29,-2269.29,3078.59,8852.46,-2451.03,-2451.03,4523.14,-10065.4,0.216931,0.10022,0.29284,0.390008,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,129
0.274687,0.243324,0.271045,0.210943,-6.13102,9.73746,9.48513,-8.92291,-0.469875,-6.88173,-9.32426,-1.02028,1201.88,1767.3,1767.3,3283.52,9424.52,8310.6,8310.6,7747.47,3860.99,1152.15,1152.15,761.261,6815.6,-2206.98,-2206.98,1241.86,-9227.4,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859604,0.0859604,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,118
0.21334,0.137893,0.246894,0.401874,-1.21765,-7.6619,-8.60493,-6.98569,-8.85721,-7.3063,-7.50054,1.76469,2415.1,1151.72,1151.72,1498.55,668.514,-126.35,-126.35,1991.83,8090.97,-5330.59,-5330.59,4421.21,20792.2,7559.34,7559.34,11490,-9776.27,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879805,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,148
0.0227878,0.243694,0.279787,0.453731,-9.99415,2.28416,-5.13978,6.68264,9.58008,-0.860443,7.92511,-7.20985,3289.69,2882.58,2882.58,2848.93,6601.91,-1422.41,-1422.41,804.261,11439.5,2020.59,2020.59,643.722,11018.9,-8291.25,-8291.25,6257.48,-8706.06,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,-3987.94,117
0.173256,0.332109,0.282923,0.211712,7.79124,4.00763,-6.1669,3.57319,1.60409,3.24414,9.4668,1.25674,401.112,-495.952,-495.952,5602.83,462.385,-491.761,-491.761,2505.99,2973.11,-1968.29,-1968.29,9296.53,4147.5,3025.63,3025.63,3867.08,-9298.13,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879805,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,152
0.0481831,0.462569,0.27598,0.213268,-5.06327,4.57144,4.19607,-6.89905,-6.30285,-0.0326655,1.73415,-2.92837,3617.33,818.194,818.194,3507.81,9219.22,2268.57,2268.57,589.914,4782.59,87.7009,87.7009,2.33534,946.032,-561.494,-561.494,10699.6,-8830.78,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,240
0.203037,0.116994,0.264788,0.415182,0.279352,-8.5929,-9.12619,-5.91691,-1.86214,-7.83581,8.43986,-4.26406,6014.51,3490.35,3490.35,3051.87,7186.95,3827.59,3827.59,3639.09,2867.48,1327.89,1327.89,6842.64,2963.82,3454.82,3454.82,5105.69,-9701.89,0.10022,0.216931,0.390008,0.29284,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,-3987.94,176
0.212168,0.123937,0.193261,0.470635,0.661279,7.22181,3.2494,7.96024,-3.50549,6.80889,9.28706,1.19893,3934.93,3136.39,3136.39,3884.55,5909.33,-3519.48,-3519.48,5800.44,5310.33,-675.174,-675.174,1558.34,14304.4,1936.01,1936.01,453.035,-9514.32,0.10022,0.390008,0.216931,0.29284,-2.03151,-1.79711,1.98295,1.97646,-1.90083,2.05607,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,0.879802,0.0859594,0.0859594,0.983205,1.19291,-0.222703,-0.222703,0.891825,0.962459,0.122668,0.122668,1.16928,-3987.94,123
0.357979,0.0244602,0.376838,0.240723,-9.04449,6.04499,-0.644997,8.35777,-4.75358,6.27357,-1.54649,-4.43606,3408.05,-5530.59,-5530.59,14112.3,923.113,-528.914,-528.914,2217.64,2196.04,2753.8,2753.8,6317.32,4788.64,-4413.05,-4413.05,4096.01,-9412.05,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,923
0.0565382,0.201658,0.49312,0.248683,-3.28211,-1.25094,-7.83657,6.22057,-1.00816,8.44475,-4.98122,4.93331,2096.57,-2003.26,-2003.26,1992.2,21633,4622.58,4622.58,1012.02,531.145,1442.83,1442.83,4286.23,1161.15,1819.54,1819.54,4500.67,-8549.84,0.29284,0.216932,0.10022,0.390008,1.96754,-1.89402,-1.90083,2.05607,-2.03152,-1.79711,1.98295,1.97645,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.879802,0.0859595,0.0859595,0.983206,-3987.94,102
0.418204,0.244227,0.21394,0.123628,-2.94738,-4.51817,-8.31087,-8.7621,-1.2599,-3.66366,-5.85117,4.96479,901.964,4280.11,4280.11,21747.8,667.709,-2208.54,-2208.54,7843.08,1375.74,-530.795,-530.795,6786.54,1154.73,-40.9195,-40.9195,79.234,-8905.78,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,-3987.94,127
0.132867,0.310046,0.137595,0.419492,7.05541,-6.69729,0.45894,1.31438,2.55305,-0.189057,-5.08118,-5.86457,14325.4,-2863.67,-2863.67,1029.86,4258.58,1693.68,1693.68,1965.65,4774.18,7399.6,7399.6,12755.9,367.172,39.6244,39.6244,4.28535,-10182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.294962,0.268753,0.126294,0.309992,-0.287273,-3.58269,-5.53815,9.64646,-6.77266,8.5118,1.54611,-8.44901,9549.15,-844.629,-844.629,15838.9,8794.36,1442.22,1442.22,3456.13,946.406,268.414,268.414,3929.19,223.212,637.268,637.268,2538.42,-8945.93,0.10022,0.390009,0.216931,0.29284,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,-3987.94,268
0.395434,0.33654,0.202236,0.0657899,-7.4034,1.87129,-9.18581,8.08881,-6.40891,-1.04062,5.95349,-1.12675,374.866,-1807.44,-1807.44,8897.55,3361.4,5809.87,5809.87,10083.1,762.224,1822.33,1822.33,14452,1330.24,2331.68,2331.68,10578.4,-10622.4,0.10022,0.216931,0.29284,0.390008,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,149
0.0721137,0.0772284,0.113061,0.737597,-2.20787,5.46006,5.972,5.43973,6.94401,3.73626,-9.07187,-7.70178,14088.8,3652.75,3652.75,2506.02,15011,2335.65,2335.65,1527.42,1733.31,-2571.66,-2571.66,9777.9,1229.47,-1744.57,-1744.57,2517.84,-11141.1,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,568
0.258252,0.345734,0.107839,0.288176,-1.02991,7.51097,-4.90338,-0.187506,1.5582,2.43409,-9.56069,8.01106,2131.93,703.315,703.315,3754.18,1522.68,1742.58,1742.58,11822,600.517,-576.942,-576.942,996.861,14361,-9163.39,-9163.39,6449.79,-9473.13,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859604,0.0859604,0.983209,1.19291,-0.222701,-0.222701,0.891822,-3987.94,233
0.222354,0.00919377,0.436001,0.33245,-0.858652,-6.03861,-5.45343,-9.60134,7.00494,6.03482,0.0658694,-2.89387,4452.05,-981.102,-981.102,3919.15,1734.22,-2933.9,-2933.9,7627.02,4175.44,649.349,649.349,1156.87,5391.73,2392.41,2392.41,1191.31,-9196.29,0.0790082,0.0323665,0.216683,0.671942,-1.69972,-1.32324,-2.86072,-2.6089,-1.7839,2.12975,2.00466,0.311954,0.818435,-0.4804,-0.4804,1.47508,1.30507,-0.15351,-0.15351,0.28394,1.38717,-0.235588,-0.235588,0.763157,0.872996,0.111659,0.111659,4.67497,-4077.41,340
