pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.297167,0.281506,0.292073,0.129253,-4.99248,6.20002,-9.52762,-8.80823,-8.53799,6.89514,-4.03398,9.10037,2.26917,1.64863,1.64863,6.32641,14.9478,-10.6821,-10.6821,7.72788,2.95001,3.17162,3.17162,10.2895,7.63499,0.281624,0.281624,4.24157,-16272.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.427391,0.232156,0.279507,0.0609465,-6.78498,8.74653,0.0909253,-8.83997,7.17213,-9.6409,-0.297722,-1.44733,14.4837,8.54801,8.54801,5.23663,0.125723,0.171373,0.171373,0.268803,58.9434,5.51491,5.51491,0.833877,2.49835,0.807557,0.807557,4.88451,-7787.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.207313,0.0925275,0.476352,0.223808,9.77962,8.52079,-7.61761,9.51518,-6.7582,-0.832872,8.65229,9.26224,8.15844,2.06899,2.06899,0.963221,1.90073,-2.34544,-2.34544,4.62163,0.502273,-0.777013,-0.777013,4.23877,16.0032,-9.94637,-9.94637,6.70971,-24721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.516714,0.21719,0.208437,0.0576595,-5.32274,-9.25259,5.23733,1.70866,-3.74042,-8.09937,6.61457,-6.06832,4.47315,-2.1356,-2.1356,4.20282,3.11797,4.02016,4.02016,8.17388,21.3334,13.8458,13.8458,12.1099,5.39047,-0.999293,-0.999293,1.02257,-10714.6,0.10022,0.390009,0.216931,0.29284,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04945,0.879805,0.0859606,0.0859606,0.98321,1.19291,-0.222701,-0.222701,0.891826,0.962459,0.122668,0.122668,1.16928,-3987.94,83
0.301771,0.179162,0.291429,0.227637,4.20885,-7.83458,-5.25642,6.67131,-3.16836,4.5683,1.14956,7.5291,3.22462,0.205062,0.205062,2.24271,1.51865,-1.89595,-1.89595,2.4991,9.91797,0.21532,0.21532,0.00487933,0.576867,0.1269,0.1269,0.0805072,-19453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.434316,0.0142009,0.205756,0.345728,-2.25791,-2.64955,3.32772,-3.39491,-9.16467,6.86445,-4.93142,0.20376,1.01247,0.16301,0.16301,0.69438,7.86642,2.7167,2.7167,1.4155,11.0362,-1.96307,-1.96307,9.37493,6.00019,6.20606,6.20606,8.11234,-8999.99,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,-3987.94,97
0.214584,0.367722,0.289973,0.127721,4.21627,-3.03738,-1.9862,4.88926,-8.54976,-8.53059,7.2337,-6.43363,0.697144,2.64141,2.64141,30.9913,5.21059,9.03009,9.03009,20.9305,9.32957,-8.53706,-8.53706,8.78188,8.27004,0.336266,0.336266,2.15957,-9241.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.417023,0.0672828,0.404623,0.111071,2.33754,7.73987,-9.86745,0.802455,-8.81709,-3.9632,-8.55029,-5.37184,3.36572,3.38021,3.38021,21.1071,1.19409,1.93182,1.93182,10.6444,16.6498,17.2583,17.2583,22.9528,12.2552,-4.40515,-4.40515,1.59272,-6493.63,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.105974,0.204645,0.342261,0.34712,-4.76106,-9.7793,-7.08089,8.00984,-6.83079,2.80973,-0.2258,-0.981924,25.5124,-3.41225,-3.41225,2.602,1.71006,-2.60663,-2.60663,29.2797,4.86228,-3.61278,-3.61278,18.8309,20.1298,-2.16878,-2.16878,0.306433,-10382.3,0.0258086,0.3099,0.397855,0.266436,2.08685,-1.73489,-1.98704,0.816075,1.94566,1.97104,1.95705,-1.91493,1.13593,-1.08781,-1.08781,1.06248,1.15661,-0.0145162,-0.0145162,4.24154,0.937635,0.0900623,0.0900623,0.966387,0.952349,0.235467,0.235467,1.14913,-4044.18,624
0.182045,0.289498,0.108979,0.419478,6.56894,9.00149,0.0242758,-8.56933,5.07404,-0.312924,7.67049,2.8232,0.701217,0.0943478,0.0943478,7.73999,4.93498,-3.87835,-3.87835,19.5661,1.73223,-0.369518,-0.369518,15.0061,3.15028,-0.197909,-0.197909,4.29095,-7573.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0277924,0.473023,0.0448976,0.454287,9.69254,3.3677,5.4183,7.65263,8.96457,-2.93459,5.55422,5.94625,1.7507,3.5554,3.5554,7.23971,17.1005,-12.6208,-12.6208,10.9413,11.1537,4.44472,4.44472,3.25169,21.5825,12.3076,12.3076,11.426,-6998.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.397252,0.31756,0.00170186,0.283487,2.14794,-7.64109,-9.46531,7.87789,4.10054,-4.82387,9.05733,-5.24327,1.67301,4.8032,4.8032,19.7472,11.2965,0.440498,0.440498,1.85769,7.83376,1.62623,1.62623,0.978832,5.62488,-3.75934,-3.75934,2.64889,-12549.5,0.29284,0.390008,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859599,0.0859599,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,-3987.94,114
0.304468,0.220223,0.225371,0.249939,-9.63744,-0.276864,-1.22989,-0.601204,-3.59755,-6.24137,4.94706,-7.8712,8.62064,-9.51288,-9.51288,10.6025,16.8977,-11.9934,-11.9934,11.6298,0.228459,0.0839862,0.0839862,0.930535,36.1674,3.94223,3.94223,6.81078,-7527.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.25108,0.271062,0.276919,0.20094,3.57767,-7.85483,0.563833,-3.81403,2.4201,0.187438,5.37608,-8.12781,2.07519,3.96089,3.96089,8.35304,12.7891,2.10012,2.10012,5.2535,5.05297,-3.01527,-3.01527,4.81094,0.145706,0.667216,0.667216,3.10584,-5471.8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.435327,0.0103398,0.194489,0.359844,-1.40537,2.30233,-9.24066,7.64325,-8.19055,7.50018,-4.19965,6.1185,7.22904,0.644257,0.644257,0.805051,5.91838,-4.40027,-4.40027,9.20851,15.1458,-8.84285,-8.84285,6.17097,13.6125,2.4868,2.4868,2.05384,-8311.67,0.390009,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879805,0.0859603,0.0859603,0.983209,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,90
0.313908,0.208632,0.29597,0.181489,6.23967,3.06568,-4.04153,4.0925,-2.43698,-2.1241,-3.6591,-5.35017,3.59134,-5.18615,-5.18615,7.73372,11.0311,-1.06672,-1.06672,0.3281,2.56774,-1.60647,-1.60647,1.57581,1.45314,-3.87232,-3.87232,10.3262,-12385.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.161975,0.312739,0.355116,0.17017,-0.151739,3.23933,-0.822638,4.86927,-8.79532,6.65157,0.669911,0.763723,1.34155,0.800794,0.800794,3.59221,4.44699,0.58802,0.58802,0.892565,0.666682,-1.12025,-1.12025,3.58902,2.09634,-4.67417,-4.67417,26.8133,-6179.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000352947,0.354345,0.473239,0.172063,2.39531,-9.60647,2.02461,-4.54259,-7.59971,-9.01569,-3.8573,0.338051,4.80645,2.89306,2.89306,11.8011,30.4388,-6.19238,-6.19238,1.737,2.83221,-0.731962,-0.731962,0.407021,14.4743,-6.95648,-6.95648,3.45925,-15213.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.374338,0.367328,0.235196,0.0231391,-4.85887,1.36733,4.59482,-9.48274,3.81236,-0.604611,6.78309,-5.83308,3.98643,-6.69746,-6.69746,12.8263,7.93859,4.04171,4.04171,2.08336,28.2127,-6.6005,-6.6005,2.13387,10.6638,0.7118,0.7118,1.01192,-8199.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35164,0.169845,0.217311,0.261204,5.60388,8.78815,-7.94754,3.13957,-3.67759,5.20057,-7.10136,-5.75967,5.61112,3.14059,3.14059,4.65209,6.87237,-2.85776,-2.85776,17.4602,15.4528,1.91406,1.91406,11.4082,0.819359,-0.257413,-0.257413,0.886063,-7957.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.165688,0.0187032,0.363034,0.452575,-3.08463,6.29156,-1.23157,-5.80602,-8.18605,-0.543048,-2.5325,-3.98714,2.62961,-2.08151,-2.08151,4.28235,10.2202,-10.6426,-10.6426,17.7639,1.36035,-0.281872,-0.281872,9.55264,2.0834,1.47195,1.47195,3.56911,-8172.74,0.581342,0.316214,0.00550571,0.0969382,0.558128,2.07218,1.96585,-1.71123,-4.33921,-2.7953,-1.94567,-1.71276,4.51678,-0.0475666,-0.0475666,0.865892,0.913891,0.0960688,0.0960688,1.48841,0.150555,-0.052957,-0.052957,0.0638511,0.904967,-0.0367285,-0.0367285,1.18914,-4090.53,161
0.240956,0.321935,0.245777,0.191332,-3.38636,6.49728,-9.97604,9.14047,-1.3727,-7.60899,7.03089,3.78023,27.9735,14.1308,14.1308,8.37863,9.54116,-1.51743,-1.51743,1.39456,12.2095,11.6232,11.6232,11.0777,6.05455,-0.747928,-0.747928,0.709041,-22065.2,0.216931,0.10022,0.29284,0.390009,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222702,-0.222702,0.891827,1.28447,0.207976,0.207976,1.04945,0.962459,0.122668,0.122668,1.16928,0.879803,0.08596,0.08596,0.983207,-3987.94,95
0.0835677,0.321619,0.395843,0.19897,8.25976,5.5656,-3.56528,6.88301,-0.417288,-6.39468,2.31415,1.87494,8.8728,-0.567325,-0.567325,3.44043,6.91454,-1.18365,-1.18365,2.36028,13.1617,11.0813,11.0813,10.0094,1.746,4.52405,4.52405,18.5632,-7135.83,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859603,0.0859603,0.983209,-3987.94,81
0.115848,0.291595,0.362374,0.230183,4.76342,6.89106,0.431731,4.31196,6.96101,2.58604,-3.93862,9.81502,11.779,-3.88591,-3.88591,5.96383,3.00509,-2.43166,-2.43166,4.06175,3.63529,-2.03978,-2.03978,9.45503,3.31348,-0.68901,-0.68901,9.44216,-7853.37,0.0300962,0.372507,0.291428,0.305969,2.1439,2.52843,1.90927,1.92002,1.96325,-1.89991,-2.00769,0.799033,0.126414,0.225262,0.225262,0.672223,1.06429,0.0628118,0.0628118,0.971861,0.951764,0.0996544,0.0996544,1.12896,1.133,-0.041657,-0.041657,4.298,-4048.84,298
0.42078,0.118539,0.418664,0.0420175,-4.63812,0.957358,3.48996,-5.7031,-5.88643,7.83821,7.31537,3.59714,4.87161,10.0515,10.0515,34.591,1.36961,-0.297649,-0.297649,1.33712,12.1925,-11.0639,-11.0639,11.1355,13.9309,6.91432,6.91432,6.4218,-7018.54,0.10022,0.29284,0.216931,0.390009,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,-3987.94,116
0.109955,0.277739,0.381154,0.231152,-8.95994,8.32163,9.78802,-3.51895,1.36191,8.68188,9.95955,-1.49839,4.07096,-7.01194,-7.01194,15.5836,7.18051,0.61408,0.61408,3.6497,5.16528,-0.437291,-0.437291,0.0423361,7.25251,14.6832,14.6832,30.5094,-13098.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0923621,0.512805,0.0338393,0.360994,9.76515,3.58664,1.0955,-3.42926,0.740553,-4.78585,6.99678,8.4556,17.0469,2.24436,2.24436,2.84466,3.52958,-3.33453,-3.33453,15.2492,5.83457,11.1107,11.1107,25.1468,2.41756,-5.33584,-5.33584,11.9094,-5695.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.243737,0.518224,0.118693,0.119346,8.68679,7.9853,-6.80689,7.39122,-0.646269,-0.365925,-7.76861,-1.87586,0.395893,-0.782274,-0.782274,1.54919,2.91061,6.6568,6.6568,17.2926,5.13646,-11.196,-11.196,24.9109,6.53848,-4.16627,-4.16627,2.6628,-42611.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.269354,0.321242,0.233571,0.175834,7.59098,-3.54008,6.1771,-6.58797,5.61737,0.920403,8.20957,7.82376,5.74099,-5.15909,-5.15909,32.5912,22.4137,12.3257,12.3257,7.43627,7.98747,-4.25516,-4.25516,4.31326,4.88256,4.14792,4.14792,7.40381,-8507.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0379957,0.233718,0.719643,0.00864384,-6.93774,7.50209,6.80849,-3.93309,2.46225,-1.01937,-2.61171,4.89098,3.01983,-6.39799,-6.39799,14.2379,8.32613,6.46634,6.46634,5.14346,22.012,20.9613,20.9613,20.638,31.2367,19.8005,19.8005,12.8565,-11972.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.372632,0.168058,0.349247,0.110063,3.13618,-7.47582,-0.694534,-4.51909,0.792219,8.78375,-2.89466,-6.69533,0.879181,1.79229,1.79229,4.59917,0.159288,1.66844,1.66844,17.9174,38.3143,18.4483,18.4483,17.4362,8.1261,1.10013,1.10013,0.206098,-9958.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.345541,0.392041,0.0333637,0.229055,-3.16771,-1.41097,1.93902,-1.27212,2.47443,2.82045,-6.74572,-8.20725,1.63952,-0.893459,-0.893459,0.558573,0.184667,-0.254237,-0.254237,4.95044,0.589579,0.886834,0.886834,6.00845,39.3293,6.65735,6.65735,9.50974,-6690.51,0.10022,0.29284,0.390008,0.216931,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859599,0.0859599,0.983207,1.19291,-0.222703,-0.222703,0.891827,-3987.94,88
0.158325,0.386749,0.268937,0.18599,8.31607,1.12031,4.30306,1.60162,0.439273,3.45394,-6.92421,8.38855,16.9105,-6.18184,-6.18184,4.87556,3.63455,-3.26155,-3.26155,3.27109,5.79696,-10.1827,-10.1827,17.9424,1.49831,-2.99509,-2.99509,9.07006,-8920.61,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,2163
0.122097,0.401021,0.255452,0.22143,8.13954,-8.14976,7.03458,-2.47841,1.71479,9.28622,0.489047,2.70222,4.49278,-1.22896,-1.22896,1.83787,18.4017,-11.7178,-11.7178,12.9575,26.5259,-15.3646,-15.3646,8.90419,16.0485,0.702151,0.702151,0.0562447,-6476.63,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.230872,0.362695,0.186813,0.21962,-9.54234,-9.75321,4.8473,-9.13494,8.00703,-3.81627,-2.57695,5.44427,1.51586,-2.56707,-2.56707,7.44409,1.45799,3.86183,3.86183,11.8933,13.4373,-5.57629,-5.57629,13.9494,12.6612,7.49672,7.49672,5.73362,-8161.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.294638,0.169146,0.230095,0.306121,-9.46455,-0.468849,-7.3487,6.73471,-3.69688,-8.60514,-2.23292,-5.5195,6.63872,-6.35205,-6.35205,6.29919,16.5896,0.103489,0.103489,0.184826,5.33722,-5.57619,-5.57619,7.83201,2.82555,-5.57301,-5.57301,16.9275,-20067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.332423,0.239605,0.212083,0.21589,4.89319,7.17227,5.78788,2.0872,-9.23457,-6.09344,-7.92364,1.20763,3.70924,-2.16668,-2.16668,1.43751,0.658115,-1.83018,-1.83018,18.2596,0.6567,-1.57623,-1.57623,3.79239,1.0437,0.118307,0.118307,0.892407,-22663.2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.279167,0.208114,0.233424,0.279296,-5.04315,4.57555,-0.139155,0.79286,-6.9526,-2.82026,7.08805,-9.47277,2.9584,1.85616,1.85616,2.04872,1.77836,-1.28034,-1.28034,10.5475,4.90378,-1.64644,-1.64644,0.623338,8.73233,-3.35792,-3.35792,11.9693,-6426.98,0.216931,0.390009,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,1.1929,-0.2227,-0.2227,0.891822,0.879806,0.0859607,0.0859607,0.98321,1.28448,0.207978,0.207978,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,99
0.00738233,0.454566,0.491319,0.0467322,1.54704,1.55296,-5.81526,4.17506,-6.71504,-8.59493,-6.91879,-7.46551,4.73612,6.46553,6.46553,11.2204,8.47655,-2.52386,-2.52386,12.3976,0.964337,0.134155,0.134155,3.41427,11.5297,0.785174,0.785174,2.91177,-7656.07,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,0.879803,0.0859599,0.0859599,0.983207,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,105
0.323597,0.235038,0.350409,0.0909554,0.623966,4.36031,1.96991,3.98308,-9.43496,-5.90715,-7.10286,6.82701,1.21136,-1.18018,-1.18018,11.1978,2.24883,3.17174,3.17174,14.2369,4.67783,5.20134,5.20134,15.3651,7.53821,-4.0519,-4.0519,16.067,-5829.52,0.29284,0.390008,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,-3987.94,115
0.290743,0.300215,0.211528,0.197514,4.97568,-7.49234,5.14608,-4.16748,-7.31874,5.26366,8.76526,2.01273,8.41756,-0.809798,-0.809798,4.23205,0.973884,2.90852,2.90852,12.9124,13.1415,-3.04529,-3.04529,1.66426,4.08943,-8.83319,-8.83319,22.7443,-9006.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.170481,0.257285,0.236594,0.335639,1.99511,-3.20962,-3.41126,-8.72569,8.77731,0.524731,-9.43256,1.7898,5.50704,3.42693,3.42693,3.18981,16.4422,-3.95046,-3.95046,5.15206,8.34854,0.635603,0.635603,0.151937,1.15128,-1.96926,-1.96926,6.15982,-13539.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.398052,0.307936,0.1896,0.104413,7.36298,-5.07579,5.16043,-6.4857,1.30895,2.62948,7.48886,2.53262,27.2238,3.60016,3.60016,0.911284,2.80847,0.921936,0.921936,1.74943,17.7528,-3.578,-3.578,0.808306,1.68231,1.18622,1.18622,1.34195,-13775,0.10022,0.29284,0.216931,0.390008,-2.03152,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983206,-3987.94,154
0.0267946,0.202737,0.400092,0.370376,3.74541,3.61733,9.48271,6.50797,7.80837,0.901895,3.84353,-3.17141,1.53343,6.14222,6.14222,31.8933,1.53831,-0.147206,-0.147206,0.562397,14.0279,4.71584,4.71584,3.56176,8.18681,-0.90611,-0.90611,2.35444,-7404.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0930729,0.31692,0.206831,0.383176,-9.44056,-0.434494,3.22303,-0.917525,-3.07799,7.34985,-8.72967,-2.33546,0.799053,1.66827,1.66827,9.95513,3.0911,0.751311,0.751311,0.606275,1.08251,-2.17066,-2.17066,13.0901,22.4102,-6.11655,-6.11655,7.00768,-7970.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.037143,0.252074,0.219297,0.491486,0.193899,-5.24774,-9.91172,-7.82457,-0.662707,-9.04142,8.53585,-5.1161,0.466177,-0.560698,-0.560698,2.16256,10.7366,7.60073,7.60073,5.38916,3.89217,-1.09674,-1.09674,9.91301,5.02602,-6.29023,-6.29023,10.7523,-9132.21,0.380978,0.00456177,0.218164,0.396297,0.966951,-1.89256,-2.5558,-2.66747,-1.91098,2.05049,2.00297,1.93783,3.96421,-0.00366635,-0.00366635,1.10572,0.0881092,0.0190716,0.0190716,0.00430043,1.17941,-0.189305,-0.189305,0.904968,0.849101,0.0571871,0.0571871,1.05494,-4047.44,103
0.220234,0.0654445,0.300139,0.414183,7.287,1.75529,-5.08965,-6.62849,8.26926,0.589021,9.21367,-1.08136,6.04318,3.37258,3.37258,8.14981,0.75704,1.77724,1.77724,4.17388,0.608453,-2.20268,-2.20268,12.2553,11.4385,2.70395,2.70395,10.8914,-8760.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.081954,0.0948463,0.588955,0.234245,2.35259,-3.29538,-0.648293,-9.24726,-7.41616,3.52533,-6.91129,5.97199,10.9611,-3.54507,-3.54507,1.37861,6.91854,7.1025,7.1025,8.80848,9.0122,-1.74274,-1.74274,2.46347,0.315768,-0.753702,-0.753702,1.83329,-7885.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.269302,0.424297,0.0538178,0.252583,-9.7467,3.39685,3.64713,-7.29077,-0.47931,8.90138,8.2883,3.82512,10.9532,-10.1644,-10.1644,11.7072,3.54807,5.76673,5.76673,10.3002,0.197857,1.05822,1.05822,5.66655,4.1423,-0.83878,-0.83878,10.2423,-11531,0.107198,0.00293998,0.226885,0.662977,-1.90556,-1.86233,3.87692,-3.44788,-1.79154,2.0711,2.01054,0.334822,1.50659,0.0349502,0.0349502,1.07768,0.0827739,-0.0380261,-0.0380261,0.0175465,1.38866,-0.197679,-0.197679,0.846594,0.842705,0.140182,0.140182,4.64169,-4076.25,186
0.379295,0.357184,0.0443111,0.21921,-7.62501,1.91522,2.6622,3.35477,5.32246,7.21112,6.71019,-8.43986,2.49313,-3.3823,-3.3823,21.5507,2.22851,-0.985178,-0.985178,7.86533,7.1166,-4.64236,-4.64236,7.7287,0.129496,0.811182,0.811182,5.11254,-6825.97,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
