pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.0530584,0.078814,0.397459,0.470669,-5.7732,8.12213,-0.208261,-8.62532,-1.07271,7.10969,3.44397,4.3803,0.841337,0.664421,0.664421,0.69915,0.501635,-0.13607,-0.13607,0.177595,0.757463,0.716113,0.716113,0.682548,0.0696622,-0.0118459,-0.0118459,0.139145,-119745,0.212241,0.384226,0.00347246,0.400061,-1.90183,2.03231,0.925305,-1.90832,-4.20483,3.44428,1.99048,1.92979,1.04812,-0.134553,-0.134553,0.879893,4.06675,0.0294571,0.0294571,1.08914,0.756178,0.535553,0.535553,0.470041,0.865851,0.0625697,0.0625697,1.06362,-4055.15,158
0.428463,0.326756,0.124155,0.120625,4.69745,-3.91496,-3.73666,7.61392,0.0253691,9.51308,-6.46949,5.16386,0.38718,0.417431,0.417431,0.610992,0.637245,-0.251964,-0.251964,0.70804,0.145374,-0.0577622,-0.0577622,0.665974,1.33332,0.727201,0.727201,0.506137,-45385.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.313967,0.420588,0.210773,0.0546718,-7.43744,0.107018,4.73268,7.49051,8.70832,9.61657,1.38911,9.55703,0.955486,0.257935,0.257935,0.0865665,0.457549,-0.341436,-0.341436,1.75383,0.712131,-0.0431865,-0.0431865,0.0197767,0.133087,0.0477988,0.0477988,0.347634,-50455.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.505435,0.192229,0.280865,0.0214708,4.56517,8.08989,-7.98334,2.54996,6.41467,6.90183,5.14531,-1.18643,0.411534,0.483405,0.483405,0.57957,0.675669,-0.444758,-0.444758,0.297197,0.00624392,-0.0576574,-0.0576574,0.59566,0.594708,-0.295021,-0.295021,0.164619,-100591,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.324732,0.151292,0.298037,0.22594,-3.80452,8.62111,1.51453,-6.75246,-6.37867,1.17792,-7.18389,5.22951,0.359511,0.280807,0.280807,0.31075,0.398703,0.0167181,0.0167181,0.0032372,0.159768,-0.193443,-0.193443,0.296385,0.425794,-0.295043,-0.295043,0.205819,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.297013,0.11654,0.310725,0.275722,-6.36181,-2.11685,-4.30303,-6.59394,2.18174,1.08638,5.21178,-9.88775,0.875372,0.654242,0.654242,0.637,0.737732,-0.807495,-0.807495,0.913256,1.04504,0.484349,0.484349,0.225718,1.01017,-0.139212,-0.139212,0.093187,-77811.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.562766,0.390684,0.0180115,0.0285385,-3.6406,8.57624,-6.73397,5.98548,-7.14137,2.37277,8.95753,-8.85569,0.0505876,-0.151537,-0.151537,0.495062,0.753258,0.144672,0.144672,0.914694,0.314434,-0.171554,-0.171554,0.14098,0.111151,-0.0729777,-0.0729777,0.747387,-72067.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.20475,0.236078,0.479851,0.079321,-2.40117,-2.92245,3.54756,-9.38253,4.24129,-4.28006,-5.59945,-3.50474,0.346643,-0.1363,-0.1363,0.0613319,0.565183,-0.201937,-0.201937,0.263475,0.30796,-0.0216054,-0.0216054,0.107459,0.279856,0.137746,0.137746,0.0904233,-135890,0.10022,0.216931,0.29284,0.390008,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,-3987.94,91
0.330399,0.316338,0.285328,0.0679348,-4.19273,-3.67183,-9.23784,-2.03178,6.44643,-4.76982,2.48734,2.39344,0.680674,0.0220861,0.0220861,0.00467031,0.0906306,0.0753389,0.0753389,0.521509,0.498868,0.499392,0.499392,0.612066,1.12769,0.319033,0.319033,0.296913,-22061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.599777,0.204892,0.163616,0.0317155,0.346343,-8.47988,4.28103,7.41446,3.39944,3.54608,-7.21088,3.80039,0.0247052,0.0448637,0.0448637,0.12517,0.0745044,0.0990117,0.0990117,0.436185,1.36127,0.323947,0.323947,0.122599,1.14265,-0.0466607,-0.0466607,0.0494575,-65305.3,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,320
0.0748667,0.44965,0.211316,0.264167,-1.98895,3.14716,-1.42278,8.9424,-6.48219,0.330429,-5.91864,5.69132,0.397682,-0.231018,-0.231018,0.138449,0.555158,0.0939451,0.0939451,0.0167413,0.0167624,0.00994841,0.00994841,0.0559306,0.365899,-0.41315,-0.41315,0.473064,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.231928,0.396488,0.181441,0.190143,0.569061,0.974196,1.32835,9.16589,-2.37706,-7.96478,-0.223595,-4.1412,0.261498,-0.209854,-0.209854,0.40272,0.432478,0.284652,0.284652,0.22035,0.00366705,-0.0144126,-0.0144126,0.620841,0.926232,-0.807381,-0.807381,0.795782,-18487.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.345102,0.205412,0.336805,0.112681,7.64978,-1.83641,-1.77956,4.85191,-3.65105,2.68801,-2.15793,4.03135,0.728322,0.206475,0.206475,1.59446,0.068717,-0.109687,-0.109687,0.182477,0.705208,0.316119,0.316119,0.930251,0.456949,-0.0828559,-0.0828559,1.04177,-18908.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.498105,0.129499,0.226553,0.145843,-8.52442,1.57004,-1.62735,8.69856,-5.4191,-3.82954,-7.58217,3.76069,0.472942,0.0442437,0.0442437,0.0927003,0.555077,0.443161,0.443161,0.469448,0.142961,0.302022,0.302022,0.638991,1.28724,0.35868,0.35868,0.41662,-89411.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.359884,0.0181316,0.551601,0.0703835,-8.75331,6.8535,7.09914,-5.52139,-2.59,-8.70267,-5.56484,1.58679,0.0958149,-0.239071,-0.239071,0.784968,0.0750638,-0.292495,-0.292495,1.47932,0.0893561,0.0409447,0.0409447,0.100106,0.188676,-0.349205,-0.349205,0.678085,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0316683,0.258315,0.325917,0.3841,3.85062,-1.09997,7.95299,9.7001,8.96857,0.568706,6.87925,-7.47447,1.65541,-0.335963,-0.335963,0.0866469,0.366704,-0.241115,-0.241115,0.30304,0.00138168,-0.016936,-0.016936,0.280766,0.706183,1.0235,1.0235,1.90329,-145603,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.28965,0.337916,0.299639,0.0727948,-4.18387,-9.94335,8.7161,8.53398,-1.91179,4.883,-2.44499,2.99195,0.587609,-0.554249,-0.554249,0.650305,0.268881,-0.0632391,-0.0632391,0.0280844,1.76846,0.718483,0.718483,0.292071,0.74281,0.192718,0.192718,0.0660377,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.172816,0.188134,0.330067,0.308982,6.35224,6.7665,8.19727,-7.86615,5.79789,0.0641088,-9.36699,3.09346,1.05044,-0.649041,-0.649041,0.415205,0.111444,-0.112924,-0.112924,0.929394,0.424285,0.421312,0.421312,0.768615,0.131241,0.0746199,0.0746199,0.104953,-90763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.341335,0.286619,0.00597811,0.366068,-7.71579,2.95098,8.94058,-1.30779,-0.106461,-1.43433,-5.16251,-7.65403,0.932334,-0.760802,-0.760802,0.733553,0.268956,-0.35015,-0.35015,0.798823,1.39354,0.483005,0.483005,0.473619,0.188138,0.0750454,0.0750454,0.219638,-21155.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0446965,0.359472,0.476669,0.119162,6.61856,9.76054,-7.64375,1.99509,3.49097,8.90007,6.90546,7.25791,0.326673,0.484221,0.484221,0.720178,0.789711,0.2458,0.2458,0.0777634,0.346281,0.176363,0.176363,0.541927,0.0579218,0.0206802,0.0206802,0.0118916,-79270.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.386812,0.173485,0.231354,0.20835,-5.44871,-8.04601,-3.73254,8.20501,0.639488,-1.26801,-0.965197,7.42243,0.0131532,-0.0770239,-0.0770239,0.575565,0.282435,0.292642,0.292642,0.768724,0.0288002,0.160812,0.160812,1.10168,0.267083,0.0344878,0.0344878,0.815458,-44716.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.339149,0.158582,0.194548,0.307722,9.65144,3.56987,-7.72908,4.04045,-8.5098,-9.14179,3.34592,7.54867,0.0068112,0.0455939,0.0455939,0.367483,0.306132,0.0917033,0.0917033,0.031171,0.380933,0.274061,0.274061,0.294901,0.0687069,0.0640565,0.0640565,0.132012,-157541,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.305175,0.255298,0.0814963,0.358031,-9.92939,8.92895,-2.90985,5.75624,-6.60322,2.01733,-4.23413,6.97623,0.994642,-0.0253203,-0.0253203,0.000830538,0.314567,-0.0916361,-0.0916361,0.0471979,1.39853,-0.394379,-0.394379,0.17435,0.941769,0.330464,0.330464,0.982385,-44442.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0650224,0.458971,0.270874,0.205133,-8.52282,5.08906,-2.52219,-7.28009,8.15845,8.79509,4.25553,5.66023,0.453604,-0.336617,-0.336617,0.25126,0.191725,0.128062,0.128062,0.799092,0.796652,-0.0310544,-0.0310544,0.0341491,0.821066,0.38126,0.38126,0.255903,-47149.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.243541,0.279219,0.28105,0.19619,-6.63571,-5.78156,-0.701787,3.27349,6.27715,1.11292,-4.80417,-1.15741,0.293868,-0.0265381,-0.0265381,0.571369,0.434889,-0.47325,-0.47325,0.933258,0.240448,0.173823,0.173823,0.158617,0.12675,-0.201022,-0.201022,1.47129,-18479.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.281911,0.347228,0.163805,0.207057,8.51385,-2.03351,0.956883,-0.695503,-5.34002,6.29486,3.03649,9.64366,0.388405,-0.108411,-0.108411,0.0831077,0.673005,0.392606,0.392606,0.412296,0.033673,0.115247,0.115247,0.398685,0.458033,-0.239754,-0.239754,0.791623,-26648.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.259787,0.0278234,0.302242,0.410148,5.92745,2.63152,-5.84297,-6.5585,-2.35323,5.50814,-1.8294,-2.96416,0.39383,-0.615144,-0.615144,0.969586,1.03589,0.0698663,0.0698663,0.999008,0.737066,-0.304204,-0.304204,0.272848,0.0679568,0.213849,0.213849,1.14345,-30752.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.25057,0.260984,0.219294,0.269152,-5.89549,8.25507,6.75123,6.93989,-9.60031,6.00228,-7.04943,0.560177,0.454055,0.347472,0.347472,0.635041,0.372316,0.0328624,0.0328624,0.0213989,0.30653,-0.163366,-0.163366,0.155005,0.0983091,0.208255,0.208255,0.458992,-212453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.102801,0.251626,0.44505,0.200523,1.45797,6.23645,-4.85502,-0.078151,6.35714,-0.411503,-9.25061,2.21956,0.488352,-0.115735,-0.115735,0.0798433,0.0941121,0.38097,0.38097,1.54326,0.00128422,0.0180922,0.0180922,0.43824,1.18426,-0.810964,-0.810964,0.796304,-94654.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.18351,0.276087,0.210552,0.329851,-5.25715,-0.718485,-3.24519,-1.61165,-7.63573,8.26774,-1.32186,-1.7687,0.354943,0.341322,0.341322,0.4413,0.357597,0.0563185,0.0563185,0.00927431,0.321653,-0.138473,-0.138473,0.0613745,0.220161,0.0630885,0.0630885,1.00898,-25277.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.336177,0.219371,0.330092,0.11436,-9.39682,2.37742,2.54435,-7.51492,6.57102,3.24231,-0.706799,9.91549,0.145723,0.0967933,0.0967933,0.0668773,0.85775,-0.601985,-0.601985,0.431618,0.586454,-0.17767,-0.17767,1.23554,0.625846,-0.481321,-0.481321,0.926882,-44086.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.344311,0.313178,0.173165,0.169346,0.297505,-5.5814,6.06686,9.87912,-2.3172,0.312175,-9.95156,-2.51615,0.331391,-0.116739,-0.116739,0.143393,0.0816947,-0.131923,-0.131923,0.310868,0.347961,-0.353565,-0.353565,0.421808,0.323397,-0.470181,-0.470181,0.746427,-156625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.160895,0.235007,0.388837,0.215261,0.180508,6.97478,-3.54618,-8.11939,1.33493,-5.13375,-3.1766,-6.90118,0.748916,0.56887,0.56887,1.07302,0.447781,0.194598,0.194598,0.0896209,0.20055,-0.1263,-0.1263,0.671232,0.744549,0.375048,0.375048,0.19102,-25664.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.416223,0.526573,0.0418576,0.0153455,5.68925,5.02946,1.93197,5.03293,8.73908,-1.27923,0.693899,-0.433743,0.162206,-0.137772,-0.137772,0.720455,1.08706,-0.347744,-0.347744,2.39908,0.54645,0.0354187,0.0354187,0.00260941,0.626142,-0.372943,-0.372943,0.260219,-11250.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.13935,0.449533,0.296375,0.114742,6.7774,1.40423,6.01155,-7.92708,7.88692,4.18698,-2.05267,-7.93534,0.197966,-0.0556421,-0.0556421,0.378656,0.381162,0.0841481,0.0841481,0.0766713,0.458343,-0.00567808,-0.00567808,0.504635,0.190595,-0.0910824,-0.0910824,0.0492247,-81409.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.259898,0.337102,0.176193,0.226807,4.90538,-5.09754,9.84971,-1.84302,-7.05809,1.33248,5.67263,-0.136053,0.248211,0.0752245,0.0752245,0.0419743,1.31729,0.818089,0.818089,0.52454,1.35011,0.867271,0.867271,1.29197,0.212748,-0.346044,-0.346044,0.620854,-53075.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0997878,0.403453,0.232849,0.263911,6.15979,-4.17088,-2.16799,-2.5721,3.52352,8.62433,-2.56734,-2.63103,0.126833,0.17234,0.17234,1.01351,0.501983,0.0478809,0.0478809,0.433375,0.27713,0.419978,0.419978,0.680042,0.0331667,-0.164665,-0.164665,1.27711,-27867.1,0.29284,0.10022,0.390009,0.216931,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,-3987.94,136
0.206089,0.251363,0.292805,0.249743,-8.90524,6.33177,2.66114,-7.766,7.74247,-6.34615,-2.08132,9.35165,0.381432,-0.539817,-0.539817,0.783179,0.252521,-0.0528337,-0.0528337,0.271419,0.116292,0.0416637,0.0416637,0.507499,0.424193,0.00228294,0.00228294,1.35395,-44201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.246277,0.450835,0.139289,0.163599,-0.245808,-0.887963,-4.56992,-2.06342,4.43696,8.32866,3.70704,-1.3619,0.331017,-0.152278,-0.152278,1.23185,0.266086,-0.256053,-0.256053,0.483528,0.481386,0.286909,0.286909,0.852667,0.991355,0.0645763,0.0645763,0.479705,-10066.5,0.216931,0.10022,0.390008,0.29284,-1.90083,2.05607,-2.03152,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859599,0.0859599,0.983207,0.96246,0.122668,0.122668,1.16928,-3987.94,95
0.360351,0.374231,0.195994,0.0694241,9.74288,-1.55289,4.50229,8.70432,-5.01177,3.52216,1.32596,2.17253,0.0444447,0.0796509,0.0796509,0.224784,0.245393,0.219527,0.219527,0.280514,0.0209149,-0.00393483,-0.00393483,0.523047,1.05785,-0.630838,-0.630838,0.41405,-98855.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0271482,0.070459,0.389595,0.512798,7.23563,-0.238669,7.58161,4.54793,-2.62273,8.17237,-5.7728,-0.017082,0.326843,-0.0184351,-0.0184351,0.295343,1.27487,0.279677,0.279677,0.128287,0.201583,0.115889,0.115889,0.0741775,1.18077,0.599866,0.599866,0.998203,-26948.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.111256,0.393606,0.190041,0.305098,-5.76828,-9.73592,3.38833,8.33686,8.94953,-4.23818,7.89522,1.03472,0.380465,0.437212,0.437212,0.503353,0.894338,-0.0700962,-0.0700962,0.0955765,0.901573,-0.272426,-0.272426,0.419632,0.0951344,-0.201482,-0.201482,0.647491,-57210.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.571668,0.240116,0.0731393,0.115077,9.72978,2.30532,7.86409,-4.4299,-9.76468,6.95312,7.79692,1.89056,0.442414,0.229965,0.229965,0.181009,0.196694,-0.0359961,-0.0359961,1.19742,0.78315,-0.0678816,-0.0678816,0.0145966,0.723834,-1.0781,-1.0781,1.67217,-139161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.222608,0.200712,0.107028,0.469652,-0.403749,-3.01778,-5.63272,8.96264,-0.0885955,-5.03166,-3.1463,7.40122,0.787717,0.0244921,0.0244921,0.204607,1.3484,-0.554095,-0.554095,0.239071,0.153065,-0.315563,-0.315563,0.655037,0.231042,0.525048,0.525048,1.53182,-43065.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0779295,0.315471,0.17625,0.430349,8.65732,-9.08702,6.24308,-2.14287,-1.32326,-0.0941854,7.86095,-4.25919,0.0981424,0.0826075,0.0826075,0.181022,0.982628,0.251938,0.251938,0.352293,0.60402,0.0200575,0.0200575,0.0010234,0.830656,-0.141975,-0.141975,0.49955,-48266.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0384167,0.36026,0.403276,0.198047,-0.879535,-9.097,0.910561,-0.32353,-7.69922,1.65893,1.28462,5.89644,0.410489,0.0226009,0.0226009,0.254549,0.201564,0.207355,0.207355,0.277072,0.0474379,0.0596992,0.0596992,0.140595,0.466706,-0.477166,-0.477166,0.529984,-77707,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,-3987.94,119
0.279192,0.137589,0.186227,0.396991,1.07193,6.30898,2.28497,-2.04847,-4.73976,3.10967,2.19572,7.23617,0.328393,0.158474,0.158474,0.157824,0.395745,-0.577048,-0.577048,0.940534,0.0955322,-0.299184,-0.299184,1.18208,2.36931,-0.721264,-0.721264,0.575721,-33478.8,0.216932,0.29284,0.10022,0.390008,-1.90083,2.05607,1.96754,-1.89402,-2.03152,-1.79711,1.98295,1.97646,1.19291,-0.222703,-0.222703,0.891828,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,0.879802,0.0859595,0.0859595,0.983205,-3987.94,76
0.272122,0.107335,0.395115,0.225428,-8.27154,-0.546514,5.97676,5.81767,-0.230266,-5.74609,8.50998,-6.03978,0.0697312,0.113519,0.113519,0.275917,0.319376,0.194391,0.194391,0.18457,0.590087,0.405922,0.405922,0.348561,0.560522,-0.116333,-0.116333,0.0576662,-73967,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,89
0.316958,0.377557,0.121144,0.184341,7.38681,5.2843,8.20404,3.7362,-1.17481,5.2896,9.73539,0.0750561,1.08728,-0.0109208,-0.0109208,0.343741,0.758021,0.360205,0.360205,1.00597,0.0236836,0.0395468,0.0395468,0.0982946,0.124277,0.15896,0.15896,0.924459,-40149.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.330488,0.175445,0.234281,0.259786,-2.77616,-8.64773,-0.0766851,-5.50789,7.86228,6.84652,-9.9666,-1.34317,2.4248,1.1376,1.1376,1.03286,0.00860977,-0.0571647,-0.0571647,0.528887,0.559658,-0.568681,-0.568681,1.28461,0.926147,0.0302997,0.0302997,0.283753,-53540.6,0.289874,0.00921637,0.400031,0.300879,1.98295,-1.88616,-0.929191,0.156431,1.93748,1.96945,-2.01974,0.796237,0.921396,0.0853761,0.0853761,1.12465,0.343661,-1.45292,-1.45292,6.14943,0.967134,0.0882673,0.0882673,0.969265,1.14051,-0.0213415,-0.0213415,4.30406,-4046.42,103
