pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.283484,0.290657,0.355924,0.0699346,-8.45508,-6.66117,5.41978,-4.06672,0.837512,5.34829,-7.51813,9.45592,121.622,-22.2302,-22.2302,6.08607,276.365,4.06473,4.06473,34.138,16.7881,-4.6382,-4.6382,4.66651,17.7256,13.6162,13.6162,32.3794,-7002.91,0.10022,0.29284,0.390009,0.216931,-2.03152,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207976,0.207976,1.04945,0.962459,0.122668,0.122668,1.16928,0.879803,0.08596,0.08596,0.983207,1.19291,-0.222702,-0.222702,0.891827,-3987.94,88
0.297978,0.205599,0.0347866,0.461636,8.28901,-0.148794,-8.09038,3.75803,-5.15269,8.4528,-1.66872,-5.02505,20.1851,-9.44984,-9.44984,15.9053,65.7167,24.2565,24.2565,10.9717,39.744,36.1344,36.1344,39.825,8.66968,37.0826,37.0826,164.876,-7066.17,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,1.28448,0.207977,0.207977,1.04946,-3987.94,270
0.192238,0.346525,0.40526,0.0559774,-7.36634,7.20022,-7.21844,7.94271,-1.92489,1.22401,-4.25766,-5.75105,17.8238,-13.4927,-13.4927,46.798,25.9449,-33.7516,-33.7516,46.179,30.3379,-30.3686,-30.3686,86.4831,1.02042,-4.28149,-4.28149,35.3537,-6271.75,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,-3987.94,161
0.541106,0.310267,0.0326085,0.116019,3.7793,2.3764,2.20646,1.18746,-9.07817,5.97529,4.04208,-6.34364,102.984,35.9177,35.9177,19.4518,0.561736,3.81886,3.81886,27.4605,31.6093,-37.3286,-37.3286,102.43,22.8748,-14.7126,-14.7126,23.1655,-5517.94,0.216931,0.390008,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03152,-1.79711,1.96754,-1.89402,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,101
0.54598,0.286366,0.0713314,0.0963221,3.31552,-0.799318,-1.10635,7.90114,-7.3329,0.195831,1.01182,-4.22829,59.7355,-40.7002,-40.7002,159.961,14.5735,8.73783,8.73783,15.3531,117.989,98.287,98.287,114.221,71.3916,-41.2309,-41.2309,25.4957,-6602.37,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,-3987.94,171
0.169523,0.449751,0.0846276,0.296098,5.22786,-4.23219,4.05933,-8.15859,9.0575,-4.4567,5.42645,-4.88309,205.407,86.8882,86.8882,96.7368,63.8904,-64.9959,-64.9959,66.758,122.088,18.1739,18.1739,56.8528,13.9708,-8.23722,-8.23722,111.34,-7003.08,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,-3987.94,187
0.22776,0.462951,0.0644166,0.244872,0.715512,1.31437,-0.279456,-3.83549,-5.33679,-7.6122,4.31997,-9.73006,80.8079,-4.18338,-4.18338,32.2432,19.6747,5.0323,5.0323,7.72027,6.8786,9.34006,9.34006,49.0887,76.8884,30.96,30.96,12.5588,-6110.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.330062,0.072972,0.304735,0.292231,9.5317,2.76258,-3.07063,-2.60212,9.12621,-5.2006,-7.34126,3.69202,4.74498,16.3873,16.3873,99.1485,70.9846,23.6205,23.6205,46.6824,38.0789,-10.8796,-10.8796,3.36871,7.51615,2.98188,2.98188,6.93123,-7837.12,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,138
0.268277,0.29111,0.246635,0.193977,-2.29851,0.892346,-6.59461,2.85275,1.22539,-4.4242,2.03538,-1.46334,112.081,-36.4424,-36.4424,13.6977,109.705,27.9583,27.9583,13.7399,1.70111,-3.81914,-3.81914,11.4629,79.6872,35.7279,35.7279,19.5043,-5823.19,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,94
0.363854,0.324802,0.0148167,0.296527,1.16275,-0.469508,-6.54968,7.99802,-0.984713,-5.08717,-8.84705,-7.516,75.3305,-25.8908,-25.8908,9.37665,39.3233,-56.5661,-56.5661,108.893,45.7232,-10.924,-10.924,2.65116,1.38773,2.24233,2.24233,65.7128,-6768.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00809329,0.636927,0.268384,0.0865962,6.66045,9.8263,1.99417,4.83835,0.416941,-3.26891,-9.67668,6.47389,31.5477,-17.9285,-17.9285,53.86,8.33728,-7.77147,-7.77147,41.3666,47.4617,40.6097,40.6097,39.8402,79.7146,97.8079,97.8079,122.749,-5687.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.354214,0.0526931,0.451809,0.141283,8.36395,1.74082,-0.542581,6.89172,9.2557,9.49735,-0.426576,3.73054,6.02175,7.02644,7.02644,110.862,22.5645,-20.5058,-20.5058,31.2864,107.35,36.0283,36.0283,22.1578,85.0184,5.66876,5.66876,0.619471,-7610.54,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,103
0.419142,0.0181049,0.506371,0.0563823,-6.90955,0.999874,-3.41066,7.72529,8.30153,-5.96563,5.01302,3.14457,24.2601,54.5272,54.5272,124.645,5.78928,-24.056,-24.056,100.151,5.4799,3.20433,3.20433,2.88927,69.1593,14.9811,14.9811,18.6627,-8502.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0538308,0.403411,0.35693,0.185829,3.83348,2.57077,8.63469,-9.04631,-2.18767,-7.13017,6.97966,-5.20403,60.9382,-25.6266,-25.6266,97.3531,232.6,11.706,11.706,67.668,114.443,31.9569,31.9569,19.0811,37.3695,-40.3951,-40.3951,43.8095,-7228.1,0.216931,0.10022,0.29284,0.390009,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,-3987.94,99
0.213308,0.0455787,0.376501,0.364612,4.22578,-5.59623,-4.1047,-9.70083,2.9646,-9.70425,6.17839,6.25081,162.988,-62.1625,-62.1625,118.766,3.95374,-13.1063,-13.1063,46.6646,16.2039,-29.2684,-29.2684,58.7948,39.0614,-0.719106,-0.719106,1.93665,-7310.87,0.292541,0.00292484,0.303644,0.40089,1.96717,-1.89176,-4.98175,-2.26958,-1.98098,0.830072,1.93119,1.9709,0.953713,0.104919,0.104919,1.14088,0.111806,-0.244662,-0.244662,0.568979,1.04111,-0.129906,-0.129906,4.23937,0.97353,0.0892707,0.0892707,0.968197,-4044.01,75
0.391231,0.270008,0.222706,0.116055,-9.42862,1.80952,-1.1068,2.59689,-1.26605,-1.93842,6.86267,3.57723,151.584,38.6638,38.6638,11.0428,2.27963,-1.48664,-1.48664,8.87988,29.4382,24.8409,24.8409,21.5025,0.640891,-2.803,-2.803,27.2256,-5854.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.504055,0.0427843,0.382381,0.0707802,4.73806,-8.63631,8.09935,-2.36719,-7.31826,-5.60858,-7.76892,2.21799,7.42351,3.8202,3.8202,30.2024,55.5497,-39.1984,-39.1984,35.1645,94.684,-3.79949,-3.79949,30.2908,7.92651,-15.5322,-15.5322,31.5741,-7075.27,0.29284,0.390008,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03152,-1.79711,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859598,0.0859598,0.983207,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,-3987.94,186
0.0243314,0.354997,0.206521,0.41415,-7.87536,2.06803,1.80324,-4.45995,-1.02364,6.1695,-0.5008,-0.0116531,66.0036,79.0051,79.0051,131.813,38.1937,-18.0646,-18.0646,41.9619,65.0183,96.999,96.999,155.177,103.805,-13.4801,-13.4801,81.6504,-6251.72,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859602,0.0859602,0.983208,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122667,0.122667,1.16928,-3987.94,120
0.0513703,0.477261,0.399689,0.0716799,9.7742,2.12224,1.04849,9.21701,0.605979,9.64435,0.864902,0.811113,98.0156,-41.7934,-41.7934,32.4042,26.7901,-37.8797,-37.8797,62.0526,24.5128,-37.0549,-37.0549,76.9075,53.6884,64.9515,64.9515,107.044,-7099.93,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,-3987.94,99
0.36746,0.367358,0.0765076,0.188674,-8.06121,2.587,-5.12126,-9.23624,-4.63073,-5.3188,7.13527,2.04005,14.3653,22.9114,22.9114,69.6199,19.5067,-11.6704,-11.6704,9.0275,32.1348,-21.3112,-21.3112,15.1756,53.3435,41.7948,41.7948,61.3963,-7717.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.318819,0.166677,0.314184,0.20032,9.97948,-4.75429,0.30993,0.462227,4.92285,-1.33107,8.09494,2.2303,28.1556,-23.5167,-23.5167,22.2557,31.7449,25.6648,25.6648,29.2289,219.123,-28.1421,-28.1421,13.4407,2.30035,2.4808,2.4808,6.94355,-6056.14,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,-3987.94,108
0.259788,0.0237993,0.364682,0.351731,7.37805,-8.64343,-8.40032,9.21146,6.92393,-5.49005,0.679627,7.7787,54.6781,-7.72893,-7.72893,28.4714,24.9764,-11.4981,-11.4981,5.68268,24.2553,-2.23241,-2.23241,2.73412,136.923,-31.1646,-31.1646,9.51897,-8128.59,0.216931,0.390009,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983209,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,218
0.182668,0.221861,0.269374,0.326098,1.79045,2.19875,8.28359,-9.59228,9.60087,9.07372,6.44029,5.11395,28.1324,-12.682,-12.682,77.2901,49.8698,-78.011,-78.011,122.153,8.59778,-5.12993,-5.12993,3.07408,7.15494,14.1579,14.1579,117.737,-6869.62,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.328058,0.347599,0.17037,0.153972,7.95401,1.81752,-2.4979,-8.34679,-1.03483,3.98777,-3.95416,3.99711,52.2156,-29.0306,-29.0306,58.7775,0.175992,-3.2055,-3.2055,75.9709,153.304,12.3471,12.3471,12.1252,69.3108,-21.5208,-21.5208,6.68724,-6804.81,0.657984,0.222219,0.106801,0.012996,2.01176,0.297285,-1.84156,2.06141,-1.90488,-1.87057,1.73589,2.16929,0.864881,0.101948,0.101948,4.70494,1.2969,-0.213648,-0.213648,0.857573,1.51672,0.0311815,0.0311815,1.06604,1.11868,-0.389404,-0.389404,0.135636,-4072.97,170
0.311627,0.130316,0.412018,0.146038,1.09457,8.49908,4.6269,-2.50083,-7.16121,0.554618,2.8578,-5.9127,2.25648,0.632402,0.632402,5.20555,71.8887,-63.023,-63.023,116.518,53.6686,55.9712,55.9712,59.9798,62.9761,32.2525,32.2525,28.5418,-7512.15,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,-3987.94,108
0.268577,0.390015,0.254375,0.0870329,-1.69998,-5.7517,-8.24388,-1.10972,6.36738,0.570151,7.84295,5.08181,126.665,114.228,114.228,124.397,54.0363,10.008,10.008,7.82221,38.2123,-14.6234,-14.6234,39.0448,13.7554,17.8986,17.8986,61.3587,-6029.52,0.216931,0.10022,0.390009,0.29284,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891822,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,1107
0.279855,0.205607,0.389307,0.125231,3.66085,1.28314,-3.98473,-2.24445,-7.16919,-4.88973,7.75649,9.60233,9.67987,-5.77769,-5.77769,3.65623,163.636,-26.6942,-26.6942,5.30858,1.96196,-2.13704,-2.13704,3.2299,101.411,32.3005,32.3005,27.4203,-6878.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.159236,0.323464,0.213785,0.303515,-6.10398,-7.29156,-3.96696,0.14824,-2.8931,-6.22921,-1.11876,-7.038,53.8912,-64.5262,-64.5262,78.5629,84.4574,-13.1249,-13.1249,55.4507,12.9183,-11.0664,-11.0664,9.64606,42.1655,39.4071,39.4071,151.338,-6765.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.486073,0.0158459,0.0294284,0.468653,4.95794,-6.22578,1.27226,-9.061,-6.95365,8.80585,5.72754,8.80207,57.6692,10.8522,10.8522,87.8653,103.73,19.744,19.744,3.7625,15.2916,19.5397,19.5397,112.618,162.196,-65.3954,-65.3954,32.246,-7334.18,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.41668,0.0102302,0.331611,0.241479,1.48891,-7.29715,-0.861133,-3.70012,2.95497,-8.82274,-5.41461,-5.13846,11.3703,-15.8573,-15.8573,64.6725,81.2915,-8.14866,-8.14866,0.886283,13.6879,20.4013,20.4013,32.9214,172.348,207.924,207.924,300.724,-6436.01,0.390008,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03152,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879803,0.0859598,0.0859598,0.983206,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,-3987.94,130
0.0396383,0.285854,0.273268,0.40124,3.58176,9.62037,-0.692081,4.38892,-0.449076,-1.83422,-7.18446,4.37226,17.4954,9.2637,9.2637,19.5377,204.594,-81.7361,-81.7361,34.2848,8.26546,-23.2356,-23.2356,145.241,88.3946,34.2972,34.2972,17.5063,-6514.27,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,-3987.94,279
0.148063,0.496871,0.0331138,0.321952,8.91035,-9.34308,-0.240027,-1.65217,-4.46893,-5.44197,-6.046,6.50638,101.934,14.0391,14.0391,96.325,14.1953,1.02397,1.02397,116.399,69.5347,74.3292,74.3292,83.6684,10.7844,11.7782,11.7782,12.8836,-6336.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.122977,0.409861,0.229937,0.237225,3.09304,-9.56397,-0.361139,9.40785,9.74509,2.89942,-3.4301,1.65387,11.118,16.9756,16.9756,44.9195,23.7763,2.63902,2.63902,3.38578,32.5407,17.8403,17.8403,15.7276,44.5966,37.3477,37.3477,31.3062,-7844.17,0.29284,0.390008,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962459,0.122667,0.122667,1.16928,0.879803,0.0859597,0.0859597,0.983206,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222702,-0.222702,0.891823,-3987.94,104
0.137399,0.252605,0.332613,0.277384,-4.25942,8.86146,-8.48254,-1.32862,-6.25793,-3.30214,5.12814,-0.350018,73.6558,44.5668,44.5668,75.3302,140.075,-41.2329,-41.2329,39.8492,150.289,16.6964,16.6964,2.16644,16.2018,-29.2775,-29.2775,53.0217,-7111.77,0.216931,0.29284,0.10022,0.390009,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983209,-3987.94,136
0.155913,0.216664,0.379513,0.24791,-9.55886,-5.62991,-9.69026,1.24939,8.31158,-4.48431,-1.54283,-0.0980663,9.89151,3.20637,3.20637,40.5663,9.36976,11.8092,11.8092,21.2961,11.3007,18.4607,18.4607,52.505,43.7413,0.826351,0.826351,3.34289,-6534.99,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,-3987.94,101
0.218947,0.123455,0.296505,0.361093,1.13025,8.86807,-2.06312,2.8544,9.23383,7.75227,2.49423,8.20628,85.4837,15.5252,15.5252,3.76009,58.1631,32.471,32.471,18.1514,27.5156,54.2128,54.2128,107.504,46.205,11.2044,11.2044,8.64608,-10027,0.00376887,0.167737,0.262034,0.56646,-3.92649,3.56303,-2.15082,2.24047,2.06253,-2.02693,1.00397,1.10156,0.496753,0.0437393,0.0437393,0.00393394,0.836823,0.00672541,0.00672541,0.682384,0.921833,0.248954,0.248954,1.08313,3.48404,2.22572,2.22572,3.15508,-4114.1,76
0.271599,0.0474851,0.416174,0.264742,1.12189,3.22449,3.31462,1.65453,7.86201,-1.72571,5.00814,0.00573575,26.1058,30.8879,30.8879,46.4074,3.30807,9.33088,9.33088,83.4673,43.6562,18.5791,18.5791,7.90716,26.6644,-22.0868,-22.0868,25.9862,-5986.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.350178,0.345296,0.212175,0.0923511,-5.35924,4.06048,9.50227,-6.76249,8.16716,7.74779,-6.37169,-7.60449,51.2082,6.53471,6.53471,75.1763,11.3426,-34.5313,-34.5313,136.253,3.87048,-6.82399,-6.82399,28.0366,37.3016,-44.1462,-44.1462,60.4441,-7537.08,0.21988,0.389904,0.00634953,0.383867,-1.89713,2.04334,1.99194,1.91062,3.18279,3.29866,0.921822,-1.90974,1.19962,-0.199181,-0.199181,0.909654,0.811786,0.0195833,0.0195833,1.05359,1.0028,0.273243,0.273243,0.0746133,4.06775,0.0241498,0.0241498,1.0876,-4048.33,170
0.235641,0.324566,0.166789,0.273005,-9.23927,9.92637,-2.79224,-5.71759,7.22504,1.32653,3.36451,-4.64821,25.5261,2.88301,2.88301,33.8256,42.7273,36.361,36.361,58.9109,105.241,37.9668,37.9668,16.0656,17.7017,-14.2574,-14.2574,12.4347,-6172.32,0.216931,0.10022,0.390009,0.29284,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,112
0.378812,0.169468,0.11058,0.341139,0.186478,9.42562,1.13845,-7.75708,4.77528,6.56971,-0.963672,-6.1421,4.61692,-1.54144,-1.54144,27.133,76.666,8.48331,8.48331,1.45245,19.8665,3.30814,3.30814,3.00967,110.646,26.3371,26.3371,97.5543,-6642.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.305202,0.0786457,0.488476,0.127676,9.30484,-0.560361,-3.81381,0.197036,-8.92524,1.43802,0.771233,2.33536,119.548,103.749,103.749,92.7303,54.7131,-119.54,-119.54,261.349,115.834,-60.0458,-60.0458,120.473,3.8232,-0.529711,-0.529711,10.9757,-6242.54,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.962459,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222702,-0.222702,0.891827,0.879803,0.08596,0.08596,0.983207,-3987.94,93
0.389091,0.337144,0.105865,0.1679,0.439761,4.01808,-1.56357,-7.49827,7.39274,4.2237,4.58713,2.91393,44.7541,-29.0494,-29.0494,28.7788,72.6068,21.5573,21.5573,16.3567,71.5575,-6.99382,-6.99382,5.32208,7.72837,12.9507,12.9507,60.3791,-6056.33,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,-3987.94,162
0.16995,0.373068,0.318613,0.138368,4.78301,-5.33929,-6.15826,-5.89587,-0.326028,7.30548,7.81767,9.52224,75.9354,-50.9224,-50.9224,35.3297,44.2811,4.06815,4.06815,12.0433,171.289,-86.9186,-86.9186,58.8088,14.6433,-5.51175,-5.51175,45.1003,-6821.95,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,-3987.94,101
0.478034,0.0202844,0.0126129,0.489069,-5.46767,-5.46132,-1.88583,5.6047,-5.76477,-0.87868,8.41365,-1.39942,4.0143,-23.6567,-23.6567,139.556,32.4889,21.7537,21.7537,14.6493,56.2593,2.9089,2.9089,46.3646,7.81156,-8.9066,-8.9066,45.7869,-8976.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0512601,0.290738,0.204485,0.453517,-3.92209,3.5454,9.70625,-2.18075,-8.12253,-0.847169,5.51966,-8.90676,36.2839,-36.3771,-36.3771,89.145,219.542,6.29864,6.29864,51.6844,49.2554,-32.6833,-32.6833,92.9763,18.2263,-14.1479,-14.1479,12.9518,-7200.38,0.390009,0.29284,0.216931,0.10022,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,-3987.94,133
0.444858,0.0416971,0.355547,0.157898,-7.00311,2.66683,8.61152,9.13883,1.79236,7.10757,-2.22131,-5.99461,29.8684,-25.3707,-25.3707,29.9091,76.7842,-32.7153,-32.7153,57.2999,71.4073,-23.2455,-23.2455,24.8387,51.0344,-43.2775,-43.2775,37.3289,-6771.8,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03152,-1.79711,1.19291,-0.222703,-0.222703,0.891827,0.962459,0.122668,0.122668,1.16928,0.879803,0.0859599,0.0859599,0.983207,1.28447,0.207976,0.207976,1.04945,-3987.94,101
