pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.294167,0.329371,0.0421048,0.334357,-4.35588,5.11676,0.748152,-6.93994,-4.77691,-9.7632,7.48309,4.74932,9.17316,1.75976,1.75976,2.10895,0.493383,1.01429,1.01429,4.8992,0.646299,-0.663121,-0.663121,1.60296,0.481857,-0.272007,-0.272007,0.521052,-10103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.14098,0.320695,0.414219,0.124106,7.86969,4.75322,-1.73766,6.97441,2.13903,-0.101868,-2.09078,4.6661,2.61319,2.41202,2.41202,8.10709,0.439121,-0.903123,-0.903123,2.12408,0.226039,0.348987,0.348987,0.548469,0.904358,0.148558,0.148558,0.34181,-13228.1,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,155
0.412086,0.323854,0.103058,0.161002,-3.03234,-1.29108,9.85056,0.556136,5.74527,-2.65414,-4.28033,0.82078,0.351877,-0.366056,-0.366056,1.26956,0.167025,-0.626418,-0.626418,2.72327,0.203332,0.0220416,0.0220416,0.185338,0.16855,-0.319903,-0.319903,2.07612,-43445.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.454937,0.176347,0.174024,0.194693,1.979,3.89428,2.65619,-6.85913,-9.36505,4.0878,2.31471,8.99605,1.14642,0.742794,0.742794,0.645587,1.25365,-0.761198,-0.761198,0.47605,2.77119,0.685503,0.685503,0.423484,6.35514,-0.46047,-0.46047,0.476679,-43736.1,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879805,0.0859604,0.0859604,0.983209,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,-3987.94,84
0.277857,0.247674,0.299116,0.175353,-1.14473,3.70062,-4.22215,-4.52407,1.26991,-1.89324,2.84978,-5.74467,4.05629,-0.186936,-0.186936,1.02622,0.298194,0.639627,0.639627,2.90783,0.52456,-0.25268,-0.25268,0.815853,10.0548,4.82884,4.82884,2.32364,-6100.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.294099,0.263857,0.314265,0.12778,5.6115,5.19094,4.14652,-9.9635,-0.427724,-1.65589,-0.726176,-9.82344,4.59151,0.919786,0.919786,0.239356,0.412238,0.415409,0.415409,1.56672,1.33891,0.0188629,0.0188629,0.500142,5.01575,3.05918,3.05918,3.66927,-11915.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.299516,0.349821,0.0697429,0.280921,-4.04304,7.7312,0.0853724,3.7823,0.0531347,-2.98741,1.48957,1.49877,0.290438,-0.863067,-0.863067,2.56763,0.686686,-0.796413,-0.796413,1.09114,5.37722,-0.130761,-0.130761,0.35729,0.0345173,-0.169118,-0.169118,2.40119,-13736.1,0.216931,0.390009,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,177
0.21654,0.331983,0.320756,0.130721,-9.61157,-2.32633,-5.56904,4.18556,4.13171,-5.60484,-3.76532,-1.23869,2.57333,-2.21615,-2.21615,1.92257,3.15969,-1.64244,-1.64244,1.50866,4.36998,-2.41232,-2.41232,1.42964,0.600086,-0.224362,-0.224362,0.301946,-12442.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.439108,0.061113,0.206622,0.293156,-5.25026,7.22947,-9.89869,-2.92017,4.07896,-7.91911,-5.94652,9.48836,2.36733,1.2181,1.2181,0.94083,4.81362,-3.16413,-3.16413,2.17775,1.80994,-0.140315,-0.140315,0.299347,0.780743,-1.57928,-1.57928,4.67544,-47197.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0838116,0.162592,0.360021,0.393575,0.565981,-3.83526,0.892047,5.13543,0.455306,2.90492,-6.33638,9.0263,0.401821,0.368807,0.368807,0.467218,0.165939,0.333592,0.333592,1.33223,7.09008,-1.56253,-1.56253,0.445314,4.5242,0.470064,0.470064,0.142363,-13819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.204865,0.261488,0.279535,0.254112,-8.66268,-1.69674,2.85706,-1.29817,-3.83593,-7.09022,2.63654,9.27956,1.19663,1.17928,1.17928,1.26198,3.33349,0.293363,0.293363,5.56985,2.56182,3.33895,3.33895,4.35711,1.66788,2.01589,2.01589,2.47145,-6695.88,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,336
0.385037,0.163995,0.366009,0.0849586,6.39768,-9.60422,-1.26291,9.97443,-5.96453,-0.0639424,-1.39673,-5.6957,10.6205,0.77557,0.77557,1.17575,3.66378,1.24193,1.24193,0.614157,0.803693,1.00327,1.00327,1.56362,1.30143,0.630728,0.630728,0.502763,-43388.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0641122,0.530091,0.173877,0.23192,4.48665,3.09217,-5.19456,-5.78413,-7.27666,0.766472,1.23755,-6.6368,0.968814,0.925576,0.925576,0.895231,1.87193,-3.11192,-3.11192,6.58577,1.6905,0.110106,0.110106,0.814196,0.310302,-0.160841,-0.160841,1.28849,-18788.3,0.390008,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879803,0.0859599,0.0859599,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,-3987.94,95
0.426501,0.0773772,0.491814,0.00430776,7.73713,6.19813,5.79787,9.61429,-3.81943,-5.4742,8.52275,3.74898,0.557908,0.16248,0.16248,0.175242,2.41312,0.0240977,0.0240977,0.244292,3.82388,4.66232,4.66232,7.47933,0.510022,-1.11949,-1.11949,2.56955,-10156.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.113188,0.264026,0.174257,0.44853,1.65178,-0.0993787,-1.9754,-3.45153,7.65804,4.00133,1.96951,-6.98248,0.60878,-1.30261,-1.30261,2.79755,0.0687879,0.287032,0.287032,1.75367,0.223138,0.0032872,0.0032872,0.0494662,0.104654,0.445518,0.445518,1.93576,-75075.1,0.29284,0.10022,0.390009,0.216931,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,-3987.94,426
0.0413177,0.631596,0.211013,0.116073,-1.95724,-0.735411,1.39888,7.31047,-3.97818,7.82955,-5.04956,-1.20797,0.548354,-1.0997,-1.0997,2.23406,0.936328,-2.70944,-2.70944,9.61194,4.47523,-0.736239,-0.736239,0.122482,3.41792,1.95312,1.95312,1.44356,-12372.8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.301366,0.232733,0.217497,0.248404,9.3667,-0.923106,-3.242,-2.12481,4.52436,-4.20183,-2.93494,2.12642,0.549107,0.327898,0.327898,0.211772,0.946913,1.01551,1.01551,1.21373,1.992,-0.811112,-0.811112,3.42979,0.944976,1.57447,1.57447,3.09526,-8442.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0981208,0.510053,0.210369,0.181458,7.20375,5.37872,2.24734,1.36886,2.14177,-8.27754,6.94486,1.90012,0.854922,0.335941,0.335941,0.744413,2.15669,-1.60026,-1.60026,2.20545,1.44194,0.132589,0.132589,0.346081,1.12817,0.832022,0.832022,1.03832,-9553.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.359878,0.187739,0.301755,0.150629,0.279127,8.03232,-5.74037,-6.52919,-2.70983,-8.38415,-4.06818,-4.47317,0.954888,0.650819,0.650819,2.96473,1.72035,1.01231,1.01231,3.32303,0.390801,0.495343,0.495343,1.49476,2.72776,-1.45487,-1.45487,1.07802,-15862.8,0.592759,0.0993424,0.304226,0.00367337,0.563859,2.04423,-2.05056,-1.79354,1.9817,-1.75779,0.0499685,-4.54233,4.52125,-0.0496158,-0.0496158,0.897925,1.24226,0.204355,0.204355,0.981424,0.886865,0.0635088,0.0635088,1.30426,0.804311,-0.25717,-0.25717,0.0839926,-4089.63,98
0.27077,0.407182,0.291987,0.0300609,2.606,-7.91391,-4.17409,7.70134,-0.597659,3.73221,6.75174,-8.48351,0.332118,0.391818,0.391818,2.34857,5.67988,1.28989,1.28989,1.08882,0.465422,0.252589,0.252589,0.219678,0.0353745,-0.0398265,-0.0398265,0.325614,-25938.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.461647,0.312137,0.0507254,0.17549,-9.76948,2.15896,-0.326489,-4.19483,-3.71621,2.11469,-5.99961,9.82383,0.354788,-1.28182,-1.28182,4.72321,13.0154,-7.54946,-7.54946,6.21024,0.00874836,0.0345591,0.0345591,0.180267,3.74694,-1.51929,-1.51929,0.621946,-13927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.185153,0.0346743,0.394801,0.385372,-1.77764,-3.23153,-6.97516,-1.22779,9.52625,1.71153,5.42213,-9.98644,0.0790613,0.759032,0.759032,7.34731,1.83979,1.08306,1.08306,0.702032,1.98547,-0.90921,-0.90921,0.437368,1.05169,-1.13889,-1.13889,1.61826,-40651.6,0.00374685,0.218606,0.399482,0.378165,-1.59638,-0.457587,-1.90983,2.04973,2.00024,1.92168,0.94672,-1.93551,0.0020869,-0.00560669,-0.00560669,0.0177217,1.18447,-0.188153,-0.188153,0.901027,0.851741,0.0616954,0.0616954,1.08162,4.05575,0.0640711,0.0640711,1.0551,-4048.78,93
0.378931,0.355737,0.107501,0.157831,-0.049156,2.05491,9.16549,-1.42703,-5.87599,-6.92666,3.7761,9.67162,0.192883,-0.239644,-0.239644,0.337413,1.5271,2.07458,2.07458,2.82918,1.47395,-1.43338,-1.43338,1.40364,0.518479,0.011831,0.011831,0.0248177,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.392098,0.14393,0.372908,0.091064,-9.05726,6.78924,-8.13371,-1.33997,4.22668,3.90679,6.56918,3.67713,0.139413,0.296226,0.296226,0.653436,0.742624,0.659506,0.659506,1.27472,1.36362,-1.44833,-1.44833,3.30264,1.88224,1.48363,1.48363,1.19809,-20585.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.19048,0.405679,0.113378,0.290463,0.771463,-1.9654,-9.30724,-7.96262,1.72151,1.41201,-9.48133,-1.13632,1.83474,-2.31672,-2.31672,3.11522,2.43988,0.304101,0.304101,0.0422799,5.68479,-0.036814,-0.036814,0.09007,0.665471,0.895836,0.895836,1.20807,-14233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.116101,0.583215,0.286975,0.013709,1.7233,1.69308,6.16777,-8.13213,8.74418,-5.66562,0.864983,-1.87606,2.20072,-1.55341,-1.55341,1.24243,2.03582,0.0855445,0.0855445,0.142158,1.12625,-1.53464,-1.53464,2.19728,1.57712,1.59398,1.59398,1.8144,-16571.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.24121,0.633878,0.115907,0.00900527,-3.06194,7.77085,8.92455,-1.13592,-1.63238,7.05754,6.02911,-6.26777,3.52342,3.39681,3.39681,5.67033,1.16761,-0.0217142,-0.0217142,0.181614,0.177762,-0.0442761,-0.0442761,1.03689,3.10453,-2.11467,-2.11467,1.81865,-20459.2,0.390009,0.29284,0.216931,0.10022,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,0.879804,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,-3987.94,129
0.281118,0.356272,0.322397,0.0402126,-4.91037,-3.85357,-6.61754,-9.27316,-7.38588,-6.52396,1.66963,-2.50602,9.36979,-0.755298,-0.755298,2.14758,0.931048,1.38646,1.38646,2.08627,2.4091,0.171205,0.171205,0.0122769,2.03632,1.35374,1.35374,5.92781,-8611.7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.218676,0.26871,0.287993,0.22462,-4.97102,6.13229,6.63667,7.64952,-8.81035,2.89354,-8.96806,4.9346,0.898458,0.0554453,0.0554453,0.334552,0.0113121,-0.0466707,-0.0466707,0.282101,9.56715,1.0181,1.0181,1.3685,0.051691,0.165371,0.165371,0.625911,-15852,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0979461,0.487188,0.00324253,0.411623,-0.697821,-6.70851,-9.9504,2.65717,2.22792,1.416,8.65706,5.23862,0.688016,0.618966,0.618966,0.565416,1.05078,-0.0273218,-0.0273218,3.43183,0.537375,1.0384,1.0384,3.08919,0.42216,-1.48359,-1.48359,5.82786,-17311.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.199957,0.302649,0.322233,0.175161,6.24973,4.41026,3.71215,-0.683991,-8.45291,7.73918,-3.79191,-3.33301,1.33141,-1.12957,-1.12957,4.01101,0.0589138,0.174883,0.174883,7.70773,0.711547,-0.807286,-0.807286,2.14934,0.186727,1.0291,1.0291,5.82266,-22539.6,0.390009,0.29284,0.216931,0.10022,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,0.879806,0.0859607,0.0859607,0.98321,0.962458,0.122668,0.122668,1.16928,1.1929,-0.222701,-0.222701,0.891825,1.28447,0.207977,0.207977,1.04945,-3987.94,91
0.315657,0.143659,0.251959,0.288726,8.62643,1.28373,-8.33956,-9.58,2.03313,7.15909,-1.34619,3.32035,2.38681,-4.06677,-4.06677,6.94899,1.28773,1.1649,1.1649,2.70469,0.159638,-0.551215,-0.551215,2.26027,0.714151,-0.301113,-0.301113,2.78611,-10396.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.147028,0.316727,0.442421,0.0938236,-4.93751,-7.05267,-9.30906,-0.997701,8.31713,-6.97085,1.12938,9.82487,2.03798,1.49737,1.49737,1.10543,0.32385,0.188549,0.188549,0.367721,1.50029,2.35885,2.35885,3.97047,0.578759,-0.47655,-0.47655,0.859283,-77938.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.355585,0.131285,0.419725,0.0934058,0.676702,-6.51936,3.75132,-2.14008,-2.36524,2.25012,-4.76972,-7.69196,0.811601,1.44052,1.44052,2.94389,0.401469,-0.610783,-0.610783,2.24054,0.546655,1.96484,1.96484,8.08609,3.87407,-0.603206,-0.603206,1.39471,-10815.6,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859604,0.0859604,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,-3987.94,74
0.269203,0.0924765,0.53024,0.10808,4.28561,1.04181,-9.13289,-9.22552,0.368281,-3.90261,8.06046,-3.76566,0.335239,0.999742,0.999742,3.65743,0.875699,-1.23426,-1.23426,2.46302,3.1325,-2.21171,-2.21171,1.57076,1.74694,-0.04561,-0.04561,0.0161291,-101412,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879805,0.0859604,0.0859604,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,119
0.0432028,0.366418,0.270672,0.319707,6.91886,-7.69935,3.66153,-7.53126,5.43228,1.55499,-5.54263,-4.17572,0.237683,-0.263132,-0.263132,1.31261,1.42009,1.16579,1.16579,2.81885,0.467647,0.351617,0.351617,0.290744,0.345922,0.8244,0.8244,3.12073,-28014.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.363611,0.257478,0.223156,0.155755,-0.343385,-3.88829,7.77297,-7.88255,-5.72755,-9.28689,2.57593,9.6399,1.5294,-0.758875,-0.758875,0.394684,1.2558,2.98839,2.98839,7.35371,0.440473,-0.571613,-0.571613,2.42598,0.82968,-0.127676,-0.127676,0.397048,-96457.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.290276,0.16445,0.385904,0.159371,3.05678,-1.6735,-8.65836,7.06611,9.1447,-6.84695,-7.19987,8.32737,0.0087354,0.0627699,0.0627699,1.6348,0.1281,0.0845553,0.0845553,0.561865,0.828886,-0.479686,-0.479686,1.98598,0.275784,-0.8114,-0.8114,5.16792,-41045.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.312379,0.387084,0.163742,0.136795,1.99131,4.54649,-3.02316,-7.75378,-7.73875,-5.18482,3.82521,-0.586136,0.118112,0.213051,0.213051,0.389296,1.60123,-0.731592,-0.731592,0.613713,2.36375,-0.181044,-0.181044,2.95854,6.56916,0.717849,0.717849,0.74778,-10369.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.13282,0.559573,0.25857,0.0490367,-5.93179,0.703795,0.295975,4.25614,4.15501,-3.7336,5.63584,-4.33239,2.42629,-2.59165,-2.59165,7.49657,0.954983,0.515663,0.515663,2.26371,0.44738,0.408655,0.408655,0.406677,0.575347,0.673688,0.673688,0.812101,-9902.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.473375,0.190856,0.277249,0.0585203,4.43626,8.01493,-7.48369,-9.30909,7.15894,5.79965,-8.18229,-8.5554,0.261971,1.00754,1.00754,3.91525,2.97872,-2.26181,-2.26181,3.44951,1.54968,0.749031,0.749031,2.45684,0.730559,-0.360236,-0.360236,0.475781,-20548.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.14969,0.39761,0.335762,0.116939,-8.39647,-1.74555,5.59313,0.577211,9.22964,9.35842,9.76937,4.41492,1.49771,0.505377,0.505377,3.80022,2.64631,0.864563,0.864563,0.520061,1.95948,0.0284655,0.0284655,1.08474,1.33304,-0.0379933,-0.0379933,0.02297,-16427.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.21131,0.250593,0.321576,0.216521,3.63019,-3.83779,8.08263,1.00736,-9.47266,-1.97489,-5.07059,-1.13985,1.35536,-0.504048,-0.504048,0.195662,2.83077,-0.528168,-0.528168,1.89995,0.387794,-0.574549,-0.574549,0.853778,2.51631,0.839838,0.839838,1.38157,-10414.2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.286779,0.0452654,0.410626,0.25733,9.79379,-1.81751,5.8321,3.85791,-2.41187,0.914412,-9.16314,1.03068,2.92036,1.78394,1.78394,1.79521,0.718916,-1.068,-1.068,3.35494,1.16105,0.0537322,0.0537322,0.130119,1.69934,0.582608,0.582608,0.200069,-18871.2,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,122
0.152022,0.137876,0.278683,0.43142,-4.08442,-1.62779,-6.92232,1.01459,-2.41476,-0.22591,-6.81972,4.6597,0.249974,-0.75385,-0.75385,3.02388,0.030772,-0.25522,-0.25522,3.57524,6.48562,1.17431,1.17431,1.06534,1.11642,1.15454,1.15454,1.19641,-7904.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.289452,0.295854,0.135083,0.279611,0.0703712,-9.76109,-2.31443,6.28351,-2.09745,8.73018,5.02542,8.9424,0.228375,0.0123304,0.0123304,0.424757,1.30919,0.285463,0.285463,2.05084,1.38823,0.827699,0.827699,0.64697,0.353265,-0.184776,-0.184776,0.296738,-20482.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.259241,0.21344,0.225252,0.302066,-8.86004,-7.05063,-9.44569,-0.0872256,1.09468,1.84549,6.27932,-5.2214,1.27358,-0.578941,-0.578941,0.683612,0.604828,-1.12439,-1.12439,2.84466,0.188587,-0.0307409,-0.0307409,0.748497,0.665163,-0.387107,-0.387107,0.576339,-17373.9,0.0961896,0.00284878,0.583377,0.317585,-2.01303,-1.76397,-4.99271,-2.24645,0.549872,2.06711,1.95433,-1.72465,0.901743,0.148863,0.148863,1.08552,0.110956,-0.24421,-0.24421,0.571252,4.52714,-0.036014,-0.036014,0.871281,0.940974,0.121226,0.121226,1.49218,-4090.91,129
0.196853,0.237167,0.243064,0.322916,0.470852,6.90746,-3.34715,5.14651,6.54176,4.35152,3.16062,-8.7579,0.784767,1.6455,1.6455,4.07298,0.446917,-1.02489,-1.02489,3.65258,1.31466,1.00055,1.00055,0.92016,1.56099,0.101385,0.101385,1.29564,-14847.2,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,92
0.0286864,0.432791,0.0587427,0.47978,-0.674521,-4.51248,7.48219,2.95055,3.67428,3.55411,1.09146,-2.48554,1.41026,-0.394751,-0.394751,1.38828,0.854948,0.820807,0.820807,1.00976,7.29561,-4.96024,-4.96024,4.0332,0.570477,-0.226323,-0.226323,1.85582,-8440.88,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,-3987.94,132
0.233753,0.0683152,0.269787,0.428145,-8.17514,8.58866,-6.01936,-4.94824,3.30833,1.06913,-1.27858,-1.78864,0.193209,-0.124663,-0.124663,0.214893,0.085413,-0.411637,-0.411637,2.04704,2.83349,1.67077,1.67077,0.996825,2.11607,-0.354762,-0.354762,1.18439,-9824.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
